12.0K Nb4Ta_D1_1.01mm_210C_48h_410C_50h_670C_48h 11-14-2019
4:12 PM, Thursday, November 14, 2019
File Description: l=4.75mm;d=1.01mm
Vibration Amplitude [mm]: 1.500
Calibrated at 1.5mm; Data apporpriately scaled for reduced amplitude
Vibration Frequency [Hz]: 55.00
Helium Level [%]: 96.4
Center [mm]: 14.26
Operator Name: Nawaraj

Time [ms]	Field [T]	Moment [emu]	Temp [K]	dMoment [emu]	Kramer
28062.00000000	-1.71820000	-0.02448778	12.04000000	0.05014081	0.25636816
28563.00000000	-1.71330000	-0.02458657	12.04000000	0.05031803	0.25663752
29063.00000000	-1.70810000	-0.02468529	12.03900000	0.05049701	0.25689826
29563.00000000	-1.70320000	-0.02477495	12.03900000	0.05066739	0.25714653
30063.00000000	-1.69820000	-0.02485943	12.03900000	0.05083413	0.25738007
30564.00000000	-1.69330000	-0.02494391	12.03900000	0.05098805	0.25758328
31064.00000000	-1.68810000	-0.02502710	12.03900000	0.05114305	0.25777622
31565.00000000	-1.68320000	-0.02511417	12.03900000	0.05130351	0.25799273
32065.00000000	-1.67820000	-0.02520124	12.03900000	0.05147218	0.25822436
32565.00000000	-1.67330000	-0.02528695	12.03900000	0.05164173	0.25846031
33065.00000000	-1.66810000	-0.02537273	12.03900000	0.05181840	0.25870065
33565.00000000	-1.66320000	-0.02545074	12.03900000	0.05197011	0.25888860
34065.00000000	-1.65820000	-0.02553256	12.03800000	0.05213602	0.25910642
34565.00000000	-1.65330000	-0.02562093	12.03800000	0.05230601	0.25933655
35066.00000000	-1.64810000	-0.02570800	12.03800000	0.05249391	0.25959741
35566.00000000	-1.64320000	-0.02578730	12.03800000	0.05265674	0.25980626
36066.00000000	-1.63820000	-0.02587042	12.03800000	0.05281740	0.26000413
36566.00000000	-1.63310000	-0.02595361	12.03800000	0.05297512	0.26018914
37066.00000000	-1.62810000	-0.02604198	12.03700000	0.05315296	0.26042580
37567.00000000	-1.62320000	-0.02613293	12.03700000	0.05333685	0.26067938
38067.00000000	-1.61820000	-0.02622130	12.03700000	0.05352312	0.26093284
38567.00000000	-1.61310000	-0.02630060	12.03700000	0.05369314	0.26114080
39067.00000000	-1.60810000	-0.02637984	12.03700000	0.05386152	0.26134702
39567.00000000	-1.60320000	-0.02645648	12.03700000	0.05401998	0.26153159
40069.00000000	-1.59810000	-0.02653708	12.03600000	0.05418454	0.26172107
40569.00000000	-1.59310000	-0.02662027	12.03600000	0.05435834	0.26193518
41069.00000000	-1.58810000	-0.02670734	12.03600000	0.05453709	0.26215940
41570.00000000	-1.58300000	-0.02678140	12.03600000	0.05470651	0.26235524
42070.00000000	-1.57810000	-0.02685805	12.03600000	0.05487663	0.26255927
42570.00000000	-1.57310000	-0.02694512	12.03600000	0.05505235	0.26277075
43070.00000000	-1.56810000	-0.02703737	12.03600000	0.05523618	0.26299969
43570.00000000	-1.56320000	-0.02712703	12.03600000	0.05542461	0.26324186
44071.00000000	-1.55810000	-0.02720892	12.03600000	0.05560185	0.26344713
44572.00000000	-1.55310000	-0.02728557	12.03600000	0.05576456	0.26362038
45072.00000000	-1.54810000	-0.02735704	12.03600000	0.05592263	0.26378101
45572.00000000	-1.54300000	-0.02744806	12.03600000	0.05610616	0.26399565
46072.00000000	-1.53810000	-0.02754160	12.03600000	0.05629307	0.26422482
46573.00000000	-1.53310000	-0.02763515	12.03600000	0.05647781	0.26444269
47073.00000000	-1.52800000	-0.02773394	12.03600000	0.05667758	0.26468937
47574.00000000	-1.52300000	-0.02783007	12.03600000	0.05687750	0.26493859
48074.00000000	-1.51810000	-0.02792361	12.03600000	0.05708244	0.26520173
48574.00000000	-1.51310000	-0.02801722	12.03600000	0.05728539	0.26545375
49074.00000000	-1.50810000	-0.02811853	12.03600000	0.05748155	0.26568789
49575.00000000	-1.50320000	-0.02821732	12.03600000	0.05767205	0.26591136
50075.00000000	-1.49810000	-0.02831870	12.03600000	0.05787567	0.26615414
50575.00000000	-1.49310000	-0.02842008	12.03600000	0.05808089	0.26640285
51075.00000000	-1.48810000	-0.02851104	12.03600000	0.05826405	0.26659890
51575.00000000	-1.48300000	-0.02860976	12.03600000	0.05845062	0.26679632
52075.00000000	-1.47810000	-0.02870337	12.03600000	0.05863993	0.26700702
52575.00000000	-1.47310000	-0.02880727	12.03600000	0.05884367	0.26724397
53075.00000000	-1.46810000	-0.02892425	12.03600000	0.05907360	0.26753808
53575.00000000	-1.46300000	-0.02902822	12.03600000	0.05928919	0.26779276
54075.00000000	-1.45810000	-0.02912701	12.03600000	0.05949703	0.26803684
54576.00000000	-1.45310000	-0.02922314	12.03600000	0.05969495	0.26825181
55076.00000000	-1.44810000	-0.02932711	12.03600000	0.05991057	0.26850437
55576.00000000	-1.44300000	-0.02943625	12.03600000	0.06014619	0.26879467
56078.00000000	-1.43810000	-0.02954281	12.03600000	0.06037740	0.26908189
56578.00000000	-1.43310000	-0.02965979	12.03600000	0.06060680	0.26935795
57078.00000000	-1.42800000	-0.02977929	12.03600000	0.06083813	0.26963109
57579.00000000	-1.42300000	-0.02989886	12.03600000	0.06107183	0.26991168
58079.00000000	-1.41810000	-0.03001584	12.03600000	0.06130062	0.27018370
58580.00000000	-1.41310000	-0.03013800	12.03600000	0.06153958	0.27047086
59081.00000000	-1.40800000	-0.03026275	12.03600000	0.06179390	0.27078429
59581.00000000	-1.40300000	-0.03038225	12.03600000	0.06204074	0.27108339
60081.00000000	-1.39810000	-0.03048363	12.03600000	0.06226687	0.27133953
60581.00000000	-1.39310000	-0.03058760	12.03600000	0.06249569	0.27159426
61081.00000000	-1.38800000	-0.03069415	12.03600000	0.06272957	0.27185263
61582.00000000	-1.38300000	-0.03080330	12.03600000	0.06296347	0.27211337
62083.00000000	-1.37810000	-0.03091510	12.03600000	0.06320006	0.27238233
62583.00000000	-1.37310000	-0.03102425	12.03600000	0.06344370	0.27265897
63083.00000000	-1.36800000	-0.03113598	12.03500000	0.06369590	0.27294632
63583.00000000	-1.36300000	-0.03126073	12.03500000	0.06395841	0.27325794
64083.00000000	-1.35810000	-0.03138806	12.03500000	0.06421091	0.27355040
64583.00000000	-1.35310000	-0.03151281	12.03500000	0.06444628	0.27379871
65084.00000000	-1.34800000	-0.03162979	12.03400000	0.06468426	0.27404494
65584.00000000	-1.34300000	-0.03175195	12.03300000	0.06492095	0.27429091
66085.00000000	-1.33810000	-0.03187929	12.03200000	0.06515350	0.27453077
66585.00000000	-1.33290000	-0.03199886	12.03100000	0.06539387	0.27476912
67085.00000000	-1.32800000	-0.03211584	12.03000000	0.06563767	0.27502748
67585.00000000	-1.32300000	-0.03224317	12.03000000	0.06588499	0.27528542
68085.00000000	-1.31800000	-0.03236792	12.02900000	0.06612949	0.27553480
68585.00000000	-1.31290000	-0.03248224	12.02800000	0.06637325	0.27577471
69085.00000000	-1.30800000	-0.03259664	12.02800000	0.06662487	0.27603879
69585.00000000	-1.30300000	-0.03270837	12.02700000	0.06687448	0.27629072
70085.00000000	-1.29800000	-0.03282535	12.02700000	0.06712906	0.27655019
70586.00000000	-1.29290000	-0.03294751	12.02700000	0.06738917	0.27681289
71086.00000000	-1.28800000	-0.03307744	12.02600000	0.06763671	0.27705769
71587.00000000	-1.28300000	-0.03319700	12.02600000	0.06787080	0.27726699
72087.00000000	-1.27790000	-0.03330356	12.02500000	0.06810932	0.27747731
72587.00000000	-1.27290000	-0.03341788	12.02500000	0.06835605	0.27770715
73087.00000000	-1.26800000	-0.03353228	12.02500000	0.06860788	0.27795009
73587.00000000	-1.26300000	-0.03364660	12.02500000	0.06886008	0.27818557
74087.00000000	-1.25790000	-0.03377135	12.02500000	0.06913520	0.27845892
74587.00000000	-1.25290000	-0.03390127	12.02500000	0.06941074	0.27873561
75087.00000000	-1.24800000	-0.03403127	12.02500000	0.06967870	0.27899965
75587.00000000	-1.24300000	-0.03415601	12.02500000	0.06993379	0.27922950
76087.00000000	-1.23800000	-0.03427558	12.02500000	0.07019308	0.27946492
76587.00000000	-1.23290000	-0.03440033	12.02500000	0.07046595	0.27971878
77087.00000000	-1.22800000	-0.03452767	12.02500000	0.07074373	0.27999068
77587.00000000	-1.22300000	-0.03465241	12.02500000	0.07102141	0.28025364
78087.00000000	-1.21790000	-0.03477457	12.02500000	0.07129742	0.28050449
78587.00000000	-1.21290000	-0.03487854	12.02500000	0.07154961	0.28071129
79087.00000000	-1.20800000	-0.03499028	12.02500000	0.07181437	0.28094571
79587.00000000	-1.20300000	-0.03510467	12.02500000	0.07209161	0.28119576
80087.00000000	-1.19790000	-0.03523718	12.02600000	0.07239108	0.28148008
80587.00000000	-1.19290000	-0.03537494	12.02600000	0.07268007	0.28174659
81087.00000000	-1.18800000	-0.03551788	12.02600000	0.07295620	0.28199098
81587.00000000	-1.18300000	-0.03566600	12.02600000	0.07324426	0.28224937
82087.00000000	-1.17800000	-0.03581677	12.02600000	0.07354760	0.28253391
82587.00000000	-1.17290000	-0.03597006	12.02600000	0.07386478	0.28283553
83087.00000000	-1.16800000	-0.03612602	12.02600000	0.07418044	0.28314274
83587.00000000	-1.16300000	-0.03627679	12.02600000	0.07450288	0.28345326
84087.00000000	-1.15800000	-0.03642749	12.02600000	0.07482026	0.28375057
84587.00000000	-1.15290000	-0.03657043	12.02600000	0.07512538	0.28401497
85087.00000000	-1.14800000	-0.03671344	12.02600000	0.07540884	0.28424746
85587.00000000	-1.14300000	-0.03685897	12.02600000	0.07569267	0.28447132
86087.00000000	-1.13800000	-0.03700708	12.02600000	0.07598099	0.28470038
86587.00000000	-1.13290000	-0.03715527	12.02600000	0.07627979	0.28493949
87087.00000000	-1.12800000	-0.03730338	12.02600000	0.07658471	0.28519921
87587.00000000	-1.12300000	-0.03745150	12.02600000	0.07689943	0.28546738
88087.00000000	-1.11800000	-0.03760486	12.02600000	0.07722158	0.28574576
88587.00000000	-1.11290000	-0.03776081	12.02600000	0.07754987	0.28602538
89087.00000000	-1.10800000	-0.03791935	12.02600000	0.07787327	0.28630513
89587.00000000	-1.10300000	-0.03807531	12.02600000	0.07819806	0.28657735
90087.00000000	-1.09790000	-0.03822860	12.02600000	0.07852693	0.28684680
90587.00000000	-1.09290000	-0.03838196	12.02600000	0.07883684	0.28708447
91087.00000000	-1.08800000	-0.03854827	12.02600000	0.07917709	0.28738029
91587.00000000	-1.08300000	-0.03872241	12.02600000	0.07954721	0.28771970
92087.00000000	-1.07790000	-0.03889138	12.02600000	0.07988653	0.28799264
92587.00000000	-1.07290000	-0.03905768	12.02600000	0.08022410	0.28826522
93087.00000000	-1.06800000	-0.03922399	12.02600000	0.08056014	0.28853794
93587.00000000	-1.06300000	-0.03939555	12.02600000	0.08091291	0.28882996
94087.00000000	-1.05800000	-0.03958270	12.02600000	0.08129032	0.28916174
94587.00000000	-1.05290000	-0.03976979	12.02600000	0.08166495	0.28947737
95087.00000000	-1.04800000	-0.03994393	12.02600000	0.08202228	0.28977188
95588.00000000	-1.04300000	-0.04009988	12.02600000	0.08235097	0.29000496
96088.00000000	-1.03800000	-0.04025583	12.02600000	0.08269147	0.29025500
96588.00000000	-1.03290000	-0.04042473	12.02600000	0.08305266	0.29053024
97089.00000000	-1.02800000	-0.04060671	12.02600000	0.08341814	0.29082286
97590.00000000	-1.02300000	-0.04078862	12.02600000	0.08378238	0.29110204
98091.00000000	-1.01790000	-0.04096794	12.02600000	0.08414080	0.29135978
98591.00000000	-1.01290000	-0.04113165	12.02600000	0.08447118	0.29157207
99092.00000000	-1.00800000	-0.04129278	12.02600000	0.08480660	0.29179642
99593.00000000	-1.00300000	-0.04146434	12.02600000	0.08517413	0.29206472
100094.00000000	-0.99790000	-0.04164366	12.02600000	0.08556374	0.29235911
100595.00000000	-0.99290000	-0.04183081	12.02600000	0.08594878	0.29264845
101095.00000000	-0.98780000	-0.04201531	12.02600000	0.08632597	0.29291255
101595.00000000	-0.98280000	-0.04220247	12.02600000	0.08670531	0.29318323
102095.00000000	-0.97790000	-0.04238179	12.02600000	0.08708674	0.29346048
102596.00000000	-0.97290000	-0.04255593	12.02600000	0.08745017	0.29369556
103096.00000000	-0.96800000	-0.04274063	12.02600000	0.08781354	0.29393384
103596.00000000	-0.96280000	-0.04293296	12.02600000	0.08819009	0.29416698
104096.00000000	-0.95790000	-0.04313824	12.02600000	0.08858929	0.29445617
104596.00000000	-0.95290000	-0.04334100	12.02500000	0.08900316	0.29475728
105096.00000000	-0.94780000	-0.04355152	12.02500000	0.08942099	0.29505224
105598.00000000	-0.94280000	-0.04375680	12.02500000	0.08984394	0.29535837
106098.00000000	-0.93790000	-0.04395172	12.02500000	0.09022968	0.29560640
106598.00000000	-0.93290000	-0.04413629	12.02500000	0.09062002	0.29584950
107099.00000000	-0.92780000	-0.04433639	12.02500000	0.09103215	0.29611539
107599.00000000	-0.92280000	-0.04454950	12.02500000	0.09146817	0.29642300
108100.00000000	-0.91790000	-0.04476521	12.02500000	0.09189399	0.29671697
108600.00000000	-0.91290000	-0.04497573	12.02500000	0.09232656	0.29700867
109102.00000000	-0.90780000	-0.04517849	12.02500000	0.09276722	0.29729993
109603.00000000	-0.90280000	-0.04537859	12.02500000	0.09320127	0.29758348
110103.00000000	-0.89790000	-0.04558393	12.02500000	0.09361715	0.29784115
110603.00000000	-0.89280000	-0.04578662	12.02500000	0.09403641	0.29808256
111103.00000000	-0.88780000	-0.04598931	12.02500000	0.09446211	0.29833734
111603.00000000	-0.88280000	-0.04619466	12.02500000	0.09491598	0.29863125
112103.00000000	-0.87790000	-0.04640259	12.02500000	0.09538297	0.29894872
112603.00000000	-0.87270000	-0.04662088	12.02500000	0.09588215	0.29928512
113104.00000000	-0.86780000	-0.04684183	12.02500000	0.09634305	0.29958158
113604.00000000	-0.86280000	-0.04706271	12.02500000	0.09680321	0.29986268
114104.00000000	-0.85790000	-0.04728366	12.02500000	0.09726365	0.30014731
114605.00000000	-0.85280000	-0.04750713	12.02500000	0.09775600	0.30045782
115105.00000000	-0.84780000	-0.04774627	12.02500000	0.09825527	0.30078161
115605.00000000	-0.84280000	-0.04798016	12.02500000	0.09874902	0.30109082
116106.00000000	-0.83770000	-0.04820370	12.02500000	0.09924269	0.30138483
116606.00000000	-0.83270000	-0.04842458	12.02500000	0.09973386	0.30167787
117107.00000000	-0.82780000	-0.04865588	12.02500000	0.10023004	0.30198147
117607.00000000	-0.82280000	-0.04889243	12.02500000	0.10073177	0.30227819
118107.00000000	-0.81770000	-0.04913668	12.02500000	0.10125642	0.30259363
118607.00000000	-0.81270000	-0.04937064	12.02500000	0.10175595	0.30287433
119107.00000000	-0.80780000	-0.04961230	12.02500000	0.10225741	0.30316101
119607.00000000	-0.80280000	-0.04986180	12.02500000	0.10280125	0.30349465
120107.00000000	-0.79770000	-0.05011913	12.02500000	0.10337077	0.30384967
120607.00000000	-0.79270000	-0.05036862	12.02500000	0.10392786	0.30418879
121107.00000000	-0.78780000	-0.05062071	12.02500000	0.10446438	0.30450058
121607.00000000	-0.78280000	-0.05087545	12.02500000	0.10502048	0.30482438
122107.00000000	-0.77770000	-0.05113271	12.02500000	0.10557529	0.30512948
122607.00000000	-0.77270000	-0.05139263	12.02500000	0.10612182	0.30542535
123107.00000000	-0.76780000	-0.05167592	12.02500000	0.10669529	0.30576280
123607.00000000	-0.76280000	-0.05196179	12.02500000	0.10730119	0.30612933
124107.00000000	-0.75770000	-0.05223732	12.02500000	0.10789540	0.30646141
124608.00000000	-0.75270000	-0.05251018	12.02500000	0.10847100	0.30676958
125109.00000000	-0.74780000	-0.05278570	12.02500000	0.10902601	0.30705164
125610.00000000	-0.74280000	-0.05305856	12.02500000	0.10960468	0.30734951
126111.00000000	-0.73770000	-0.05333408	12.02500000	0.11020306	0.30765698
126611.00000000	-0.73270000	-0.05361478	12.02500000	0.11079690	0.30796074
127111.00000000	-0.72780000	-0.05390325	12.02400000	0.11138432	0.30825849
127611.00000000	-0.72280000	-0.05419172	12.02400000	0.11199484	0.30856989
128111.00000000	-0.71770000	-0.05448284	12.02400000	0.11260978	0.30886862
128611.00000000	-0.71270000	-0.05477130	12.02400000	0.11323675	0.30918641
129111.00000000	-0.70780000	-0.05514555	12.02400000	0.11392488	0.30959000
129611.00000000	-0.70270000	-0.05545745	12.02400000	0.11459644	0.30994030
130112.00000000	-0.69770000	-0.05570694	12.02400000	0.11518449	0.31018029
130612.00000000	-0.69270000	-0.05597722	12.02400000	0.11579608	0.31044397
131112.00000000	-0.68760000	-0.05627870	12.02400000	0.11647235	0.31077451
131613.00000000	-0.68270000	-0.05659578	12.02400000	0.11716316	0.31113797
132114.00000000	-0.67770000	-0.05692328	12.02400000	0.11785521	0.31148258
132614.00000000	-0.67270000	-0.05725072	12.02400000	0.11853480	0.31180157
133114.00000000	-0.66760000	-0.05757822	12.02400000	0.11923267	0.31212368
133614.00000000	-0.66270000	-0.05789531	12.02400000	0.11991831	0.31244386
134114.00000000	-0.65770000	-0.05821239	12.02400000	0.12061470	0.31275703
134615.00000000	-0.65270000	-0.05855542	12.02400000	0.12132520	0.31307899
135115.00000000	-0.64780000	-0.05889846	12.02400000	0.12203456	0.31340193
135615.00000000	-0.64270000	-0.05922597	12.02400000	0.12275594	0.31370637
136115.00000000	-0.63770000	-0.05955865	12.02400000	0.12348340	0.31402078
136615.00000000	-0.63270000	-0.05991729	12.02400000	0.12424431	0.31436756
137115.00000000	-0.62760000	-0.06027593	12.02400000	0.12502628	0.31471786
137615.00000000	-0.62270000	-0.06063982	12.02400000	0.12578576	0.31505433
138115.00000000	-0.61770000	-0.06101406	12.02400000	0.12656032	0.31538656
138615.00000000	-0.61270000	-0.06141433	12.02400000	0.12734845	0.31572487
139115.00000000	-0.60760000	-0.06181978	12.02400000	0.12818631	0.31610056
139615.00000000	-0.60270000	-0.06221480	12.02400000	0.12901218	0.31647591
140116.00000000	-0.59770000	-0.06259946	12.02400000	0.12982867	0.31681528
140616.00000000	-0.59270000	-0.06298413	12.02400000	0.13064149	0.31713874
141117.00000000	-0.58760000	-0.06338433	12.02400000	0.13153123	0.31753009
141617.00000000	-0.58270000	-0.06377935	12.02400000	0.13242460	0.31794030
142117.00000000	-0.57770000	-0.06418480	12.02400000	0.13332462	0.31833234
142617.00000000	-0.57270000	-0.06460067	12.02400000	0.13420975	0.31869396
143117.00000000	-0.56760000	-0.06502690	12.02400000	0.13513368	0.31907472
143617.00000000	-0.56270000	-0.06545830	12.02400000	0.13605321	0.31946525
144117.00000000	-0.55770000	-0.06588460	12.02400000	0.13695037	0.31980243
144617.00000000	-0.55270000	-0.06630558	12.02300000	0.13786727	0.32014960
145117.00000000	-0.54760000	-0.06670584	12.02300000	0.13879150	0.32047732
145618.00000000	-0.54270000	-0.06711647	12.02200000	0.13974158	0.32085054
146119.00000000	-0.53770000	-0.06754269	12.02100000	0.14069363	0.32119756
146619.00000000	-0.53270000	-0.06797935	12.02000000	0.14166987	0.32155807
147119.00000000	-0.52760000	-0.06841627	12.02000000	0.14264352	0.32188610
147619.00000000	-0.52270000	-0.06885231	12.01900000	0.14361422	0.32222694
148119.00000000	-0.51770000	-0.06927880	12.01900000	0.14456129	0.32251176
148620.00000000	-0.51260000	-0.06970530	12.01800000	0.14556261	0.32282679
149120.00000000	-0.50760000	-0.07013112	12.01800000	0.14655529	0.32313288
149620.00000000	-0.50270000	-0.07057806	12.01800000	0.14758822	0.32348420
150121.00000000	-0.49770000	-0.07107201	12.01800000	0.14864385	0.32382873
150622.00000000	-0.49260000	-0.07157617	12.01800000	0.14974111	0.32418591
151122.00000000	-0.48760000	-0.07206467	12.01800000	0.15081150	0.32451379
151622.00000000	-0.48270000	-0.07253273	12.01800000	0.15184406	0.32480165
152122.00000000	-0.47770000	-0.07300556	12.01800000	0.15289887	0.32508052
152623.00000000	-0.47260000	-0.07348384	12.01800000	0.15400732	0.32538244
153123.00000000	-0.46760000	-0.07396212	12.01800000	0.15511413	0.32568241
153623.00000000	-0.46270000	-0.07445061	12.01800000	0.15623619	0.32599857
154124.00000000	-0.45770000	-0.07495001	12.01800000	0.15736082	0.32628231
154624.00000000	-0.45260000	-0.07544873	12.01800000	0.15852312	0.32656899
155124.00000000	-0.44760000	-0.07595290	12.01800000	0.15967671	0.32684610
155624.00000000	-0.44270000	-0.07646252	12.01800000	0.16082071	0.32711342
156125.00000000	-0.43750000	-0.07697690	12.01800000	0.16200561	0.32734789
156626.00000000	-0.43260000	-0.07748652	12.01800000	0.16316445	0.32759284
157126.00000000	-0.42760000	-0.07801113	12.01800000	0.16432451	0.32780125
157627.00000000	-0.42270000	-0.07854664	12.01800000	0.16547496	0.32800028
158127.00000000	-0.41750000	-0.07908760	12.01800000	0.16669465	0.32818970
158627.00000000	-0.41260000	-0.07962310	12.01800000	0.16788959	0.32839322
159127.00000000	-0.40760000	-0.08016883	12.01800000	0.16908100	0.32855338
159627.00000000	-0.40260000	-0.08071933	12.01800000	0.17026388	0.32868486
160127.00000000	-0.39750000	-0.08130662	12.01800000	0.17152809	0.32885308
160627.00000000	-0.39260000	-0.08190480	12.01900000	0.17283581	0.32908224
161127.00000000	-0.38760000	-0.08251253	12.01900000	0.17413123	0.32925644
161627.00000000	-0.38260000	-0.08313661	12.01900000	0.17542947	0.32941056
162127.00000000	-0.37750000	-0.08377091	12.01900000	0.17672710	0.32951927
162627.00000000	-0.37260000	-0.08442019	12.01900000	0.17808006	0.32969956
163127.00000000	-0.36760000	-0.08507016	12.01900000	0.17944759	0.32984711
163627.00000000	-0.36260000	-0.08574125	12.01900000	0.18079309	0.32994980
164127.00000000	-0.35750000	-0.08642733	12.01900000	0.18215854	0.33002268
164627.00000000	-0.35260000	-0.08712907	12.01900000	0.18354499	0.33013521
165127.00000000	-0.34760000	-0.08784649	12.02000000	0.18495362	0.33021847
165627.00000000	-0.34260000	-0.08857413	12.02000000	0.18637962	0.33029047
166127.00000000	-0.33750000	-0.08930176	12.02000000	0.18783266	0.33033455
166627.00000000	-0.33260000	-0.09003485	12.02000000	0.18928694	0.33040064
167127.00000000	-0.32760000	-0.09079860	12.02000000	0.19076051	0.33043056
167627.00000000	-0.32260000	-0.09157325	12.02000000	0.19227126	0.33046333
168127.00000000	-0.31750000	-0.09235811	12.02000000	0.19379435	0.33045056
168627.00000000	-0.31260000	-0.09314298	12.02000000	0.19522635	0.33038206
169127.00000000	-0.30760000	-0.09391218	12.02100000	0.19668681	0.33028146
169628.00000000	-0.30260000	-0.09469704	12.02100000	0.19819721	0.33019159
170128.00000000	-0.29750000	-0.09550303	12.02100000	0.19972577	0.33005688
170628.00000000	-0.29260000	-0.09630834	12.02100000	0.20123769	0.32993109
171129.00000000	-0.28760000	-0.09712454	12.02100000	0.20272849	0.32972707
171629.00000000	-0.28260000	-0.09793530	12.02100000	0.20422451	0.32949359
172130.00000000	-0.27750000	-0.09875696	12.02100000	0.20574597	0.32921636
172631.00000000	-0.27260000	-0.09960382	12.02100000	0.20727835	0.32897162
173132.00000000	-0.26760000	-0.10045137	12.02100000	0.20881950	0.32866772
