	Time	Field	Moment	Temerature	dMoment	Kramer	Jc	Fp	Km	Hnorm	Fpnorm
689	344724.0	1.4483	-0.1266647	4.177	0.24681814	0.54500837	0.05196171368421052	0.0752561499288421	0.25006698931903276	0.3440469403268719	0.8114370562816047
690	345224.0	1.4533	-0.12635266	4.177	0.24626232	0.54486361	0.05184469894736842	0.07534590098021053	0.2500005688498544	0.34523470163435954	0.8124047822281146
691	345724.0	1.4582	-0.12602018	4.177	0.2457033	0.544703	0.05172701052631579	0.07542832674947368	0.2499268775529402	0.3463987077156974	0.8132935245254004
692	346224.0	1.4632	-0.1257497	4.177	0.24515563	0.54456141	0.051611711578947374	0.0755182563823158	0.24986190910514033	0.34758646902318513	0.8142631759972719
693	346724.0	1.4682	-0.12550034	4.177	0.24461741	0.54442742	0.05149840210526316	0.07560995397094737	0.2498004301625309	0.34877423033067273	0.8152518901615985
694	347224.0	1.4733	-0.12527142	4.177	0.24412091	0.54434632	0.051393875789473686	0.07571859720063158	0.2497632186917451	0.34998574686431017	0.8164233179128618
695	347724.0	1.4782	-0.12500162	4.177	0.24362399	0.5442436	0.05128926105263158	0.075815785688	0.24971608671052084	0.35114975294564804	0.8174712367895153
696	348224.0	1.4832	-0.12471002	4.177	0.24305578	0.54406766	0.051169637894736844	0.07589480692547369	0.24963535961527197	0.3523375142531357	0.8183232702828578
697	348724.0	1.4883	-0.12444022	4.177	0.24248919	0.54389969	0.05105035578947368	0.07597824452147367	0.24955829339117983	0.3535490307867731	0.8192229224354786
698	349224.0	1.4933	-0.12414863	4.177	0.24191525	0.54371134	0.050929526315789474	0.07605306164736843	0.24947187130921697	0.35473679209426073	0.8200296257873362
699	349724.0	1.4982	-0.12389927	4.177	0.24142121	0.54360089	0.05082551789473684	0.07614679090989473	0.24942119434914398	0.3559007981755986	0.8210402461412036
700	350224.0	1.5032	-0.12367103	4.177	0.24093724	0.54350827	0.05072362947368421	0.07624775982484211	0.24937869761589004	0.3570885594830863	0.8221289268563121
701	350724.0	1.5082	-0.12342099	4.176	0.24041555	0.54337044	0.0506138	0.07633573316	0.24931545803892213	0.3582763207905739	0.8230774848702326
702	351224.0	1.5133	-0.12310963	4.176	0.23981445	0.54314893	0.05048725263157895	0.07640235940736843	0.249213822858332	0.35948783732421136	0.8237958714218545
703	351724.0	1.5182	-0.12281803	4.176	0.23925874	0.5429579	0.05037026105263158	0.07647213033010526	0.2491261678585431	0.36065184340554923	0.8245481649183084
704	352224.0	1.5232	-0.12252711	4.176	0.23871373	0.54278511	0.05025552210526316	0.07654921127073686	0.2490468926243433	0.3618396047130369	0.8253792774801476
705	352724.0	1.5282	-0.12225663	4.176	0.23819119	0.54263511	0.050145513684210524	0.07663237401221053	0.24897806713280138	0.3630273660205245	0.8262759660590546
706	353224.0	1.5333	-0.12196571	4.176	0.23761758	0.54243296	0.05002475368421053	0.07670295482400001	0.24888530967964262	0.3642388825541619	0.8270369920509846
707	353724.0	1.5382	-0.12169523	4.176	0.23706458	0.54223374	0.04990833263157895	0.07676899725389474	0.24879390242138022	0.3654028886354998	0.8277490836867397
708	354224.0	1.5432	-0.12144588	4.176	0.23655131	0.54208605	0.04980027578947368	0.07685178559831578	0.24872613857766865	0.36659064994298746	0.8286417353910184
709	354724.0	1.5482	-0.1211754	4.176	0.23603347	0.54193045	0.049691256842105264	0.07693200384294736	0.2486547480807427	0.3677784112504751	0.8295066754171223
710	355225.0	1.5533	-0.12092604	4.176	0.23555652	0.54182794	0.04959084631578947	0.07702946158231579	0.24860771137454682	0.3689899277841125	0.8305574974591713
711	355725.0	1.5582	-0.12067668	4.176	0.23510326	0.54173279	0.049495423157894736	0.07712376836463158	0.2485640524450397	0.3701539338654504	0.8315743448251617
712	356225.0	1.5632	-0.12042732	4.176	0.23463882	0.54163107	0.049397646315789474	0.0772184007208421	0.24851737904408613	0.371341695172938	0.832594702638112
713	356725.0	1.5683	-0.12015684	4.176	0.23411186	0.54146326	0.04928670736842106	0.07729634316589475	0.24844038209558503	0.37255321170657546	0.8334351042296458
714	357226.0	1.5733	-0.11988636	4.176	0.2335747	0.54127228	0.04917362105263158	0.07736485800210526	0.248352754248456	0.37374097301406306	0.8341738541797674
715	357726.0	1.5782	-0.11961656	4.176	0.23302137	0.54105122	0.049057130526315794	0.07742196339663159	0.2482513281082336	0.374904979095401	0.8347895837018869
716	358226.0	1.5832	-0.11934608	4.177	0.23249848	0.54087138	0.04894704842105263	0.07749296706021053	0.24816881071785332	0.37609274040288865	0.8355551690236738
717	358726.0	1.5883	-0.11907561	4.177	0.23199411	0.54071897	0.048840865263157895	0.07757394629747369	0.24809888279364692	0.37730425693652603	0.8364283143276373
718	359226.0	1.5933	-0.11878469	4.177	0.23147182	0.54053455	0.04873090947368421	0.07764295806442105	0.24801425736162303	0.3784920182440137	0.8371724223516793
719	359726.0	1.5982	-0.11855577	4.178	0.23103022	0.5404334	0.048637941052631584	0.0777331573903158	0.24796784777592815	0.3796560243253516	0.838144981744524
720	360226.0	1.6032	-0.11836909	4.179	0.23066917	0.5404328	0.04856193052631579	0.07785448701978948	0.24796757662209676	0.3808437856328392	0.8394531985144883
721	360727.0	1.6083	-0.11816061	4.179	0.23022356	0.54033942	0.04846811789473684	0.07795127401010526	0.24792472677291977	0.38205530216647665	0.8404967883152217
722	361228.0	1.6133	-0.11793237	4.179	0.22972978	0.54017867	0.04836416421052631	0.07802590612084209	0.2478509723180881	0.38324306347396425	0.8413014967715755
723	361728.0	1.6182	-0.11766189	4.179	0.22919707	0.53996124	0.048252014736842104	0.0780814102471579	0.24775120479568935	0.3844070695553022	0.8418999608826384
724	362228.0	1.6232	-0.11741253	4.179	0.2287145	0.53980867	0.04815042105263158	0.07815776345263158	0.2476812056785845	0.3855948308627898	0.8427232267598564
725	362728.0	1.6283	-0.11712093	4.179	0.22818991	0.53961228	0.048039981052631575	0.078223501148	0.24759109436684262	0.3868063473964272	0.8434320326457134
726	363229.0	1.6333	-0.11685114	4.179	0.22769262	0.53943729	0.04793528842105264	0.07829270657810528	0.2475108051495402	0.3879941087039149	0.8441782288108962
727	363729.0	1.6382	-0.11658066	4.178	0.22715928	0.5392088	0.04782300631578947	0.07834364894652632	0.2474059655663465	0.38915811478525275	0.8447275065179097
728	364230.0	1.6434	-0.1163313	4.178	0.22667008	0.5390548	0.047720016842105265	0.07842307567831579	0.2473353062458318	0.3903933865450399	0.8455839121870047
729	364730.0	1.6483	-0.11610238	4.178	0.22623793	0.53894168	0.047629037894736846	0.07850694316189474	0.24728340324608675	0.39155739262637784	0.8464881995317254
730	365230.0	1.6533	-0.1158319	4.178	0.22576171	0.53878197	0.04752878105263158	0.07857933371431579	0.24721012521619362	0.39274515393386544	0.8472687387542962
731	365730.0	1.6582	-0.11558254	4.178	0.22528777	0.53861449	0.047429004210526315	0.07864677478189473	0.24713327871382829	0.3939091600152033	0.8479959109707926
732	366230.0	1.6634	-0.11539586	4.178	0.22486181	0.53852643	0.04733932842105263	0.07874423889557894	0.24709287385179296	0.3951444317749905	0.849046801742853
733	366730.0	1.6683	-0.11516694	4.178	0.22443038	0.53840534	0.047248501052631585	0.07882467430610526	0.24703731307562496	0.39630843785632835	0.8499140833244911
734	367230.0	1.6733	-0.11493802	4.177	0.22400922	0.53830251	0.047159835789473685	0.07891255322652632	0.2469901278124356	0.39749619916381607	0.8508616233270436
735	367730.0	1.6782	-0.11468866	4.176	0.2235585	0.53815394	0.04706494736842105	0.0789843946736842	0.2469219612787737	0.3986602052451539	0.8516362419124472
736	368230.0	1.6834	-0.1144393	4.175	0.22309158	0.53800761	0.04696664842105264	0.079063655952	0.24685482228980024	0.3998954770049411	0.8524908636066809
737	368730.0	1.6883	-0.11418926	4.175	0.22265375	0.53787011	0.04687447368421053	0.07913817392105263	0.24679173281078687	0.401059483086279	0.8532943413491022
738	369230.0	1.6933	-0.11396103	4.175	0.22219435	0.53771232	0.04677775789473684	0.0792087774431579	0.24671933057179768	0.40224724439376663	0.854055612211276
739	369731.0	1.6982	-0.11373211	4.174	0.22171699	0.53752256	0.04667726105263158	0.07926732471957894	0.24663226497908802	0.4034112504751045	0.8546868885877226
740	370232.0	1.7034	-0.11348275	4.174	0.22122967	0.53734208	0.04657466736842105	0.07933528839536842	0.24654945205781217	0.40464652223489167	0.8554196957412754
741	370732.0	1.7083	-0.11325383	4.174	0.22081284	0.53722127	0.046486913684210526	0.07941359464673683	0.24649402255120478	0.40581052831622955	0.8562640200145595
742	371232.0	1.7133	-0.11300447	4.174	0.22037313	0.53707839	0.04639434315789474	0.07948742813242106	0.246428463362237	0.4069982896237172	0.8570601174276649
743	371733.0	1.7184	-0.11273399	4.174	0.21988311	0.53687972	0.04629118105263158	0.07954676552084211	0.2463373111576723	0.4082098061573546	0.8576999130567708
744	372233.0	1.7234	-0.11248463	4.175	0.21940125	0.53668082	0.04618973684210526	0.07960339247368421	0.24624604623241825	0.4093975674648423	0.8583104838601382
745	372734.0	1.7283	-0.11223527	4.175	0.21893121	0.53648629	0.04609078105263158	0.07965869689326316	0.24615678800279645	0.41056157354618017	0.8589067946661645
746	373234.0	1.7333	-0.11200635	4.175	0.21847231	0.53631091	0.04599417052631579	0.07972169577326316	0.24607632360454432	0.4117493348536678	0.8595860697258716
747	373734.0	1.7384	-0.11177743	4.175	0.21805461	0.53619168	0.045906233684210526	0.07980339663663158	0.24602161205619785	0.4129608513873052	0.8604669958446011
748	374234.0	1.7434	-0.11156964	4.175	0.21767614	0.53611095	0.04582655578947368	0.07989401736336842	0.24598457206920726	0.41414861269479286	0.8614440989227011
749	374734.0	1.7483	-0.1113414	4.175	0.21722909	0.53593606	0.045732440000000006	0.07995402485200001	0.24590432997488354	0.41531261877613074	0.8620911197970897
750	375234.0	1.7533	-0.11111248	4.175	0.21673263	0.53570563	0.04562792210526316	0.0799994358271579	0.2457985994306477	0.4165003800836184	0.8625807561662082
751	375734.0	1.7584	-0.11088356	4.175	0.21626935	0.53552149	0.04553038947368421	0.0800606368505263	0.24571411289642817	0.4177118966172558	0.863240646132549
752	376235.0	1.7634	-0.11067576	4.175	0.21586835	0.53540472	0.04544596842105263	0.08013942071368421	0.24566053328882892	0.4188996579247435	0.8640901201763818
753	376736.0	1.7683	-0.1104264	4.175	0.21543453	0.53523763	0.04535463789473684	0.08020060618926315	0.2455838699159277	0.4200636640060813	0.8647498425012404
754	377237.0	1.7733	-0.11017704	4.175	0.21498513	0.53505665	0.04526002736842105	0.08025960653242105	0.24550082711172322	0.421251425313569	0.8653860039952435
755	377737.0	1.7784	-0.10994812	4.174	0.21457156	0.53492567	0.04517296	0.080335592064	0.24544073168190067	0.4224629418472064	0.8662053054891774
756	378238.0	1.7834	-0.1097192	4.174	0.21416974	0.53479981	0.045088366315789476	0.08041059248757895	0.24538298233740513	0.42365070315469405	0.8670139852181606
757	378738.0	1.7883	-0.10949096	4.174	0.21377145	0.53466893	0.04500451578947368	0.08048157558631579	0.24532292877461995	0.42481470923603193	0.8677793488029205
758	379238.0	1.7934	-0.10924092	4.174	0.21331311	0.53447582	0.04490802315789474	0.08053804873136843	0.2452343265892467	0.42602622576966936	0.8683882611991008
759	379739.0	1.7984	-0.10901269	4.174	0.21285648	0.53427519	0.04481189052631579	0.08058970392252632	0.245142271876555	0.42721398707715696	0.8689452248000086
760	380239.0	1.8034	-0.10878377	4.174	0.21240036	0.53407302	0.0447158652631579	0.08064059141557894	0.24504950849732565	0.4284017483846446	0.8694939108223897
761	380739.0	1.8083	-0.10857597	4.173	0.21199869	0.53392986	0.044631303157894736	0.08070678550042105	0.244983821219089	0.4295657544659825	0.8702076376526664
762	381240.0	1.8134	-0.10836817	4.173	0.21158306	0.53378191	0.04454380210526315	0.0807757307376842	0.24491593630878356	0.4307772709996199	0.870951028331333
763	381741.0	1.8184	-0.10818081	4.173	0.2111732	0.53363187	0.044457515789473684	0.08084154671157895	0.24484709257752604	0.4319650323071076	0.8716606782425225
764	382242.0	1.8234	-0.10797301	4.173	0.21075339	0.53346726	0.044369134736842106	0.0809026802791579	0.24477156652862314	0.4331527936145952	0.8723198408779106
765	382742.0	1.8283	-0.10776521	4.173	0.21035736	0.5333235	0.04428576	0.080967655008	0.24470560436006186	0.4343167996959331	0.8730204202027124
766	383242.0	1.8334	-0.10753629	4.173	0.2099328	0.53315619	0.04419637894736842	0.08102964116210526	0.24462883725238915	0.4355283162295705	0.873688775712062
767	383742.0	1.8384	-0.10730737	4.173	0.20950515	0.53297563	0.044106347368421055	0.08108510900210526	0.24454599215424572	0.43671607753705816	0.8742868485718943
768	384242.0	1.8434	-0.10714113	4.173	0.20912994	0.53285986	0.04402735578947368	0.08116002766231578	0.24449286934191525	0.43790383884454576	0.8750946467008082
769	384742.0	1.8485	-0.10693333	4.173	0.20871241	0.53269546	0.043939454736842104	0.08122208208105262	0.2444174424358579	0.4391153553781832	0.8757637382623178
770	385242.0	1.8534	-0.10674597	4.173	0.2083461	0.53258015	0.04386233684210526	0.08129445510315789	0.2443645328770872	0.44027936145952107	0.8765440884671426
771	385742.0	1.8584	-0.1065593	4.173	0.2080027	0.53249961	0.04379004210526316	0.08137941424842106	0.24432757276912592	0.4414671227670088	0.877460146474385
772	386242.0	1.8634	-0.10635082	4.172	0.20762929	0.5323789	0.043711429473684206	0.08145187768126315	0.24427219076370188	0.4426548840744964	0.8782414715181063
773	386742.0	1.8683	-0.10614302	4.172	0.20723578	0.53222347	0.043628585263157896	0.0815112858471579	0.2442008766428404	0.4438188901558343	0.8788820302936788
774	387242.0	1.8734	-0.10595634	4.172	0.20682659	0.53206025	0.04354244	0.081572407096	0.24412598579627992	0.4450304066894717	0.8795410601043133
775	387743.0	1.8784	-0.10576898	4.172	0.20646186	0.53194525	0.04346565473684211	0.08164588585768422	0.24407322119322833	0.44621816799695935	0.880333332764244
776	388243.0	1.8834	-0.10556118	4.171	0.20608613	0.53181432	0.04338655368421053	0.0817142352088421	0.24401314287709236	0.44740592930444695	0.8810702983990094
777	388743.0	1.8883	-0.10531114	4.171	0.20565004	0.53159654	0.043294745263157894	0.08175346748042106	0.2439132217354347	0.4485699353857849	0.8814933139132414
778	389243.0	1.8935	-0.10506178	4.17	0.20516784	0.53133811	0.04319322947368421	0.08178638000842105	0.2437946470505169	0.44980520714557204	0.8818481878319888
779	389744.0	1.8984	-0.10483354	4.17	0.2047547	0.53114594	0.04310625263157895	0.08183290999578947	0.2437064739808343	0.4509692132269099	0.8823498897661797
780	390244.0	1.9034	-0.10462506	4.169	0.20438439	0.53101449	0.043028292631578945	0.08190005219494736	0.24364616110944942	0.45215697453439757	0.8830738394830928
781	390744.0	1.9083	-0.10441726	4.169	0.20397579	0.53082451	0.042942271578947366	0.08194673685410526	0.24355899293886776	0.4533209806157355	0.8835772091404087
782	391244.0	1.9135	-0.10420947	4.169	0.2035196	0.53059144	0.04284623157894737	0.08198626412631578	0.24345204783223034	0.4545562523755226	0.8840034054504201
783	391744.0	1.9184	-0.10402211	4.169	0.20314106	0.5304368	0.04276653894736843	0.0820433283166316	0.2433810967138555	0.45572025845686054	0.8846186906949183
784	392244.0	1.9234	-0.10383543	4.169	0.20280212	0.5303391	0.04269518315789474	0.08211991528589474	0.24333626818783896	0.45690801976434814	0.8854444770917401
785	392744.0	1.9285	-0.10364807	4.169	0.20243664	0.5302119	0.04261824	0.08218927584	0.24327790442286443	0.4581195362979856	0.8861923458559335
786	393244.0	1.9335	-0.10344027	4.17	0.20203187	0.53002455	0.04253302526315789	0.08223760434631579	0.24319194219006296	0.4593072976054732	0.8867134400248013
787	393744.0	1.9384	-0.10323247	4.17	0.20166365	0.52987651	0.042455505263157896	0.08229575140210527	0.2431240138898467	0.46047130368681105	0.887340401088128
788	394244.0	1.9434	-0.10302467	4.17	0.20128422	0.52971883	0.0423756252631579	0.08235279013642106	0.2430516699142193	0.46165906499429876	0.8879554118574937
789	394744.0	1.9483	-0.10283731	4.17	0.20092819	0.52958344	0.04230067157894737	0.08241439843726316	0.24298954557914687	0.46282307107563664	0.8886196932261936
790	395244.0	1.9535	-0.10267107	4.17	0.20056396	0.52945592	0.04222399157894737	0.0824845675494737	0.24293103307003944	0.4640583428354238	0.889376280135142
791	395744.0	1.9584	-0.10248371	4.17	0.20017415	0.52927252	0.042141926315789474	0.0825307484968421	0.2428468876161193	0.4652223489167617	0.8898742186029528
792	396244.0	1.9634	-0.10229635	4.17	0.19977981	0.5290881	0.04205890736842105	0.0825784587271579	0.24276226996176148	0.46641011022424933	0.890388646312563
793	396745.0	1.9685	-0.10208855	4.17	0.19937287	0.52889186	0.041973235789473685	0.08262431465157895	0.24267222958174922	0.4676216267578867	0.8908830802739133
794	397245.0	1.9735	-0.10193253	4.169	0.19904056	0.52878615	0.041903275789473685	0.08269611477052632	0.24262372732230744	0.46880938806537437	0.8916572532446859
