8.0K Nb4Ta_D1_1.01mm_210C_48h_410C_50h_670C_48h 11-14-2019
1:42 PM, Thursday, November 14, 2019
File Description: l=4.75mm;d=1.1mm
Vibration Amplitude [mm]: 1.500
Calibrated at 1.5mm; Data apporpriately scaled for reduced amplitude
Vibration Frequency [Hz]: 55.00
Helium Level [%]: 68.7
Center [mm]: 14.26
Operator Name: Nawaraj

Time [ms]	Field [T]	Moment [emu]	Temp [K]	dMoment [emu]	Kramer
323737.00000000	1.23840000	-0.09676072	8.00500000	0.18725399	0.45648948
324237.00000000	1.24330000	-0.09643847	8.00500000	0.18666490	0.45622104
324737.00000000	1.24850000	-0.09614210	8.00500000	0.18613226	0.45604527
325237.00000000	1.25340000	-0.09584096	8.00500000	0.18561497	0.45585731
325738.00000000	1.25840000	-0.09551870	8.00500000	0.18505248	0.45561932
326238.00000000	1.26330000	-0.09519099	8.00500000	0.18446301	0.45533524
326738.00000000	1.26850000	-0.09490484	8.00500000	0.18391431	0.45512467
327238.00000000	1.27340000	-0.09461937	8.00500000	0.18336569	0.45488357
327738.00000000	1.27840000	-0.09431755	8.00500000	0.18278130	0.45460328
328238.00000000	1.28330000	-0.09397963	8.00500000	0.18218607	0.45429676
328738.00000000	1.28850000	-0.09368871	8.00500000	0.18163077	0.45406269
329238.00000000	1.29340000	-0.09343935	8.00500000	0.18110643	0.45383726
329738.00000000	1.29840000	-0.09316410	8.00500000	0.18052911	0.45355060
330239.00000000	1.30330000	-0.09284184	8.00500000	0.17994297	0.45324032
330740.00000000	1.30850000	-0.09252980	8.00500000	0.17938605	0.45298912
331240.00000000	1.31340000	-0.09223343	8.00500000	0.17884630	0.45272995
331740.00000000	1.31840000	-0.09195818	8.00600000	0.17830472	0.45247357
332241.00000000	1.32330000	-0.09169793	8.00700000	0.17780782	0.45226190
332741.00000000	1.32850000	-0.09142745	8.00800000	0.17730591	0.45206616
333241.00000000	1.33340000	-0.09113108	8.00800000	0.17679400	0.45182877
333741.00000000	1.33840000	-0.09084561	8.00900000	0.17628041	0.45159435
334242.00000000	1.34350000	-0.09060102	8.00900000	0.17581862	0.45143149
334742.00000000	1.34850000	-0.09035711	8.00900000	0.17538694	0.45129587
335242.00000000	1.35340000	-0.09009208	8.00900000	0.17492399	0.45110872
335742.00000000	1.35840000	-0.08984749	8.01000000	0.17445434	0.45091824
336242.00000000	1.36350000	-0.08960290	8.01000000	0.17398062	0.45072767
336742.00000000	1.36850000	-0.08934332	8.01000000	0.17352297	0.45054658
337242.00000000	1.37340000	-0.08910419	8.01000000	0.17310368	0.45040418
337742.00000000	1.37840000	-0.08887527	8.01000000	0.17267622	0.45025659
338242.00000000	1.38330000	-0.08861024	8.01000000	0.17218495	0.45001469
338743.00000000	1.38850000	-0.08833499	8.01100000	0.17165202	0.44973940
339244.00000000	1.39360000	-0.08805429	8.01100000	0.17112941	0.44946601
339744.00000000	1.39840000	-0.08778926	8.01100000	0.17064523	0.44921570
340244.00000000	1.40350000	-0.08751333	8.01100000	0.17014141	0.44896048
340744.00000000	1.40850000	-0.08726397	8.01100000	0.16966883	0.44873531
341244.00000000	1.41340000	-0.08704595	8.01200000	0.16923251	0.44854722
341744.00000000	1.41850000	-0.08681158	8.01300000	0.16877070	0.44833832
342245.00000000	1.42350000	-0.08653089	8.01300000	0.16824007	0.44802690
342746.00000000	1.42850000	-0.08623520	8.01400000	0.16766764	0.44765628
343246.00000000	1.43340000	-0.08599061	8.01400000	0.16717745	0.44738425
343746.00000000	1.43840000	-0.08578281	8.01500000	0.16674057	0.44718843
344246.00000000	1.44350000	-0.08560567	8.01500000	0.16632929	0.44703195
344746.00000000	1.44850000	-0.08542376	8.01600000	0.16591986	0.44686755
345246.00000000	1.45340000	-0.08522141	8.01600000	0.16552164	0.44670795
345746.00000000	1.45860000	-0.08497137	8.01600000	0.16507819	0.44650765
346247.00000000	1.46350000	-0.08470634	8.01600000	0.16461433	0.44625388
346747.00000000	1.46850000	-0.08448287	8.01600000	0.16416375	0.44602286
347247.00000000	1.47340000	-0.08427507	8.01600000	0.16375974	0.44584483
347747.00000000	1.47860000	-0.08409317	8.01600000	0.16335464	0.44568541
348247.00000000	1.48350000	-0.08389559	8.01600000	0.16294125	0.44548943
348748.00000000	1.48850000	-0.08369801	8.01600000	0.16251462	0.44528024
349248.00000000	1.49340000	-0.08348476	8.01600000	0.16207544	0.44504368
349749.00000000	1.49860000	-0.08325584	8.01600000	0.16162570	0.44481215
350249.00000000	1.50350000	-0.08299626	8.01600000	0.16117050	0.44454797
350749.00000000	1.50850000	-0.08277279	8.01600000	0.16076548	0.44435772
351250.00000000	1.51340000	-0.08251798	8.01600000	0.16034897	0.44414167
351750.00000000	1.51860000	-0.08228906	8.01500000	0.15993313	0.44394592
352250.00000000	1.52350000	-0.08206082	8.01500000	0.15951475	0.44372208
352750.00000000	1.52850000	-0.08186324	8.01500000	0.15911004	0.44352199
353250.00000000	1.53340000	-0.08167112	8.01500000	0.15869575	0.44329876
353750.00000000	1.53860000	-0.08144696	8.01500000	0.15824710	0.44304650
354250.00000000	1.54350000	-0.08121873	8.01500000	0.15782023	0.44280039
354750.00000000	1.54850000	-0.08102592	8.01500000	0.15742643	0.44260532
355250.00000000	1.55340000	-0.08085968	8.01500000	0.15708929	0.44248048
355751.00000000	1.55860000	-0.08064711	8.01400000	0.15673076	0.44234466
356252.00000000	1.56350000	-0.08041819	8.01400000	0.15635737	0.44216427
356752.00000000	1.56850000	-0.08018927	8.01400000	0.15593709	0.44192223
357252.00000000	1.57360000	-0.07996580	8.01400000	0.15547592	0.44162652
357753.00000000	1.57860000	-0.07973688	8.01400000	0.15504570	0.44136499
358253.00000000	1.58350000	-0.07952908	8.01400000	0.15467018	0.44117187
358754.00000000	1.58850000	-0.07928994	8.01400000	0.15425962	0.44093333
359254.00000000	1.59360000	-0.07906171	8.01400000	0.15383948	0.44068547
359755.00000000	1.59860000	-0.07887435	8.01400000	0.15348259	0.44051886
360255.00000000	1.60350000	-0.07870266	8.01400000	0.15317581	0.44041523
360755.00000000	1.60860000	-0.07853642	8.01400000	0.15284665	0.44029118
361256.00000000	1.61360000	-0.07834906	8.01400000	0.15246113	0.44007686
361757.00000000	1.61860000	-0.07813104	8.01400000	0.15203508	0.43980159
362257.00000000	1.62350000	-0.07790757	8.01400000	0.15161120	0.43952007
362757.00000000	1.62860000	-0.07769977	8.01400000	0.15122225	0.43930025
363257.00000000	1.63360000	-0.07748107	8.01400000	0.15082316	0.43905653
363757.00000000	1.63860000	-0.07726782	8.01400000	0.15042800	0.43881612
364259.00000000	1.64350000	-0.07707569	8.01400000	0.15005533	0.43859951
364759.00000000	1.64860000	-0.07692512	8.01400000	0.14970526	0.43842707
365260.00000000	1.65360000	-0.07679499	8.01400000	0.14938257	0.43828598
365760.00000000	1.65860000	-0.07664988	8.01400000	0.14905352	0.43813357
366260.00000000	1.66370000	-0.07646728	8.01400000	0.14870342	0.43795473
366761.00000000	1.66860000	-0.07624927	8.01400000	0.14834515	0.43774858
367262.00000000	1.67360000	-0.07601013	8.01400000	0.14796721	0.43751773
367762.00000000	1.67860000	-0.07580778	8.01400000	0.14759091	0.43728704
368262.00000000	1.68370000	-0.07563064	8.01400000	0.14719891	0.43703727
368762.00000000	1.68860000	-0.07543851	8.01400000	0.14679575	0.43675555
369262.00000000	1.69360000	-0.07525660	8.01400000	0.14641197	0.43650679
369762.00000000	1.69870000	-0.07509036	8.01400000	0.14603650	0.43627455
370262.00000000	1.70370000	-0.07488256	8.01400000	0.14561505	0.43596478
370762.00000000	1.70860000	-0.07463252	8.01400000	0.14516122	0.43559753
371263.00000000	1.71360000	-0.07443017	8.01400000	0.14477607	0.43533717
371764.00000000	1.71870000	-0.07427960	8.01500000	0.14443028	0.43514014
372264.00000000	1.72370000	-0.07412359	8.01500000	0.14409454	0.43494985
372764.00000000	1.72860000	-0.07396212	8.01500000	0.14379841	0.43481115
373264.00000000	1.73360000	-0.07384289	8.01500000	0.14355359	0.43475466
373764.00000000	1.73860000	-0.07373320	8.01500000	0.14330171	0.43468595
374264.00000000	1.74370000	-0.07358263	8.01500000	0.14299922	0.43454501
374764.00000000	1.74860000	-0.07339595	8.01500000	0.14267463	0.43435617
375264.00000000	1.75360000	-0.07320314	8.01500000	0.14235699	0.43418222
375764.00000000	1.75860000	-0.07301101	8.01500000	0.14207396	0.43405924
376264.00000000	1.76370000	-0.07282365	8.01500000	0.14177691	0.43391927
376764.00000000	1.76860000	-0.07262607	8.01500000	0.14144190	0.43370702
377264.00000000	1.77360000	-0.07241350	8.01500000	0.14106603	0.43343616
377764.00000000	1.77870000	-0.07222069	8.01500000	0.14071284	0.43320408
378264.00000000	1.78370000	-0.07208034	8.01500000	0.14042783	0.43306894
378764.00000000	1.78860000	-0.07197133	8.01500000	0.14016738	0.43296399
379264.00000000	1.79360000	-0.07184120	8.01500000	0.13986191	0.43279390
379764.00000000	1.79870000	-0.07167496	8.01500000	0.13949703	0.43253590
380264.00000000	1.80370000	-0.07147738	8.01500000	0.13911208	0.43223856
380764.00000000	1.80860000	-0.07128526	8.01500000	0.13873919	0.43195172
381264.00000000	1.81360000	-0.07110880	8.01500000	0.13836542	0.43166731
381764.00000000	1.81870000	-0.07092689	8.01500000	0.13798997	0.43138399
382264.00000000	1.82370000	-0.07074498	8.01500000	0.13764910	0.43114667
382765.00000000	1.82860000	-0.07059373	8.01500000	0.13736196	0.43098576
383265.00000000	1.83360000	-0.07046428	8.01500000	0.13709956	0.43086794
383765.00000000	1.83870000	-0.07032393	8.01500000	0.13680686	0.43070673
384266.00000000	1.84370000	-0.07012635	8.01500000	0.13645678	0.43044744
384766.00000000	1.84860000	-0.06991787	8.01500000	0.13609977	0.43016932
385266.00000000	1.85360000	-0.06975163	8.01500000	0.13577726	0.42994958
385766.00000000	1.85870000	-0.06960651	8.01500000	0.13547337	0.42976327
386266.00000000	1.86370000	-0.06945526	8.01500000	0.13517849	0.42958371
386766.00000000	1.86860000	-0.06930469	8.01500000	0.13488447	0.42939804
387267.00000000	1.87360000	-0.06912278	8.01500000	0.13455308	0.42915684
387767.00000000	1.87870000	-0.06893611	8.01500000	0.13421740	0.42891256
388268.00000000	1.88370000	-0.06877464	8.01500000	0.13388929	0.42867273
388768.00000000	1.88870000	-0.06863429	8.01500000	0.13357407	0.42845166
389268.00000000	1.89380000	-0.06847827	8.01500000	0.13325921	0.42823499
389768.00000000	1.89870000	-0.06832770	8.01600000	0.13299891	0.42809301
390268.00000000	1.90370000	-0.06819280	8.01600000	0.13274555	0.42796634
390768.00000000	1.90870000	-0.06805729	8.01600000	0.13245614	0.42777999
391269.00000000	1.91380000	-0.06793254	8.01600000	0.13216210	0.42759006
391769.00000000	1.91870000	-0.06780779	8.01600000	0.13188911	0.42742137
392269.00000000	1.92370000	-0.06766744	8.01700000	0.13162547	0.42727188
392769.00000000	1.92870000	-0.06752709	8.01700000	0.13137477	0.42714188
393269.00000000	1.93380000	-0.06739717	8.01700000	0.13109373	0.42696654
393770.00000000	1.93870000	-0.06727242	8.01700000	0.13080284	0.42676249
394271.00000000	1.94370000	-0.06714249	8.01700000	0.13051623	0.42656928
394772.00000000	1.94880000	-0.06699690	8.01700000	0.13022888	0.42637866
395272.00000000	1.95380000	-0.06682541	8.01700000	0.12994204	0.42618177
395773.00000000	1.95870000	-0.06663826	8.01700000	0.12962543	0.42592888
396274.00000000	1.96370000	-0.06646671	8.01700000	0.12931036	0.42568216
396774.00000000	1.96880000	-0.06634196	8.01600000	0.12903638	0.42550677
397274.00000000	1.97380000	-0.06621721	8.01600000	0.12876582	0.42533008
397774.00000000	1.97870000	-0.06606650	8.01600000	0.12851204	0.42517419
398275.00000000	1.98370000	-0.06589495	8.01500000	0.12824929	0.42500739
398776.00000000	1.98880000	-0.06572864	8.01500000	0.12795352	0.42478962
399276.00000000	1.99380000	-0.06556751	8.01500000	0.12763137	0.42452094
399776.00000000	1.99870000	-0.06543234	8.01500000	0.12735650	0.42432387
400276.00000000	2.00390000	-0.06533355	8.01500000	0.12712913	0.42422040
400776.00000000	2.00880000	-0.06521923	8.01500000	0.12690001	0.42409681
401276.00000000	2.01380000	-0.06506846	8.01500000	0.12659600	0.42385184
401776.00000000	2.01870000	-0.06489697	8.01500000	0.12628051	0.42358065
402276.00000000	2.02370000	-0.06473060	8.01500000	0.12599176	0.42335784
402777.00000000	2.02880000	-0.06456947	8.01500000	0.12572684	0.42317870
403277.00000000	2.03380000	-0.06444472	8.01500000	0.12549019	0.42304050
403777.00000000	2.03890000	-0.06431997	8.01400000	0.12524411	0.42289021
404277.00000000	2.04390000	-0.06419522	8.01400000	0.12498429	0.42271010
404778.00000000	2.04880000	-0.06404970	8.01400000	0.12471425	0.42250605
405278.00000000	2.05380000	-0.06390935	8.01400000	0.12443741	0.42229411
405778.00000000	2.05870000	-0.06379496	8.01400000	0.12419357	0.42213156
406278.00000000	2.06390000	-0.06367021	8.01400000	0.12391840	0.42192966
406778.00000000	2.06880000	-0.06354546	8.01400000	0.12364777	0.42171862
407278.00000000	2.07380000	-0.06340511	8.01400000	0.12337034	0.42149954
407778.00000000	2.07870000	-0.06325958	8.01400000	0.12311656	0.42131429
408278.00000000	2.08390000	-0.06313484	8.01400000	0.12286480	0.42114628
408778.00000000	2.08880000	-0.06301527	8.01400000	0.12260214	0.42094295
409278.00000000	2.09380000	-0.06288534	8.01400000	0.12233360	0.42073309
409779.00000000	2.09870000	-0.06276059	8.01400000	0.12212149	0.42061391
410279.00000000	2.10390000	-0.06263067	8.01400000	0.12191681	0.42052137
410780.00000000	2.10880000	-0.06250585	8.01400000	0.12169067	0.42037560
411280.00000000	2.11380000	-0.06238111	8.01400000	0.12144283	0.42019600
411781.00000000	2.11870000	-0.06225636	8.01400000	0.12121816	0.42005021
412281.00000000	2.12390000	-0.06211601	8.01400000	0.12098116	0.41989662
412781.00000000	2.12880000	-0.06196530	8.01400000	0.12073078	0.41970362
413281.00000000	2.13380000	-0.06181453	8.01400000	0.12046282	0.41948356
413781.00000000	2.13870000	-0.06169503	8.01300000	0.12022733	0.41931372
414281.00000000	2.14390000	-0.06159106	8.01300000	0.12000353	0.41917767
414781.00000000	2.14880000	-0.06145589	8.01300000	0.11973975	0.41895577
415281.00000000	2.15380000	-0.06130518	8.01300000	0.11945162	0.41869461
415781.00000000	2.15870000	-0.06119079	8.01200000	0.11920443	0.41849885
416282.00000000	2.16390000	-0.06110243	8.01200000	0.11897247	0.41834303
416782.00000000	2.16880000	-0.06098810	8.01100000	0.11872269	0.41814003
417282.00000000	2.17380000	-0.06085293	8.01000000	0.11846255	0.41792219
417782.00000000	2.17890000	-0.06072818	8.01000000	0.11822260	0.41774338
418282.00000000	2.18390000	-0.06062422	8.00900000	0.11801124	0.41760903
418784.00000000	2.18880000	-0.06048905	8.00900000	0.11776875	0.41741356
419284.00000000	2.19380000	-0.06034352	8.00900000	0.11751264	0.41719735
419784.00000000	2.19890000	-0.06019799	8.00900000	0.11725477	0.41698135
420284.00000000	2.20390000	-0.06006282	8.00900000	0.11699110	0.41674882
420784.00000000	2.20880000	-0.05993289	8.00900000	0.11672227	0.41650092
421284.00000000	2.21380000	-0.05980815	8.00900000	0.11647695	0.41629825
421784.00000000	2.21890000	-0.05968340	8.00900000	0.11623495	0.41610487
422284.00000000	2.22390000	-0.05957425	8.00900000	0.11600817	0.41593274
422784.00000000	2.22880000	-0.05945468	8.00900000	0.11577533	0.41574380
423284.00000000	2.23380000	-0.05933511	8.00900000	0.11555966	0.41558915
423784.00000000	2.23890000	-0.05921554	8.00900000	0.11533671	0.41542483
424284.00000000	2.24390000	-0.05907519	8.00900000	0.11508382	0.41520063
424784.00000000	2.24880000	-0.05892967	8.00900000	0.11482926	0.41496742
425284.00000000	2.25380000	-0.05881010	8.00900000	0.11461788	0.41481554
425784.00000000	2.25890000	-0.05872698	8.00900000	0.11445758	0.41475968
426284.00000000	2.26390000	-0.05865421	8.00900000	0.11429714	0.41469806
426784.00000000	2.26880000	-0.05858145	8.00900000	0.11410088	0.41456588
427284.00000000	2.27380000	-0.05848266	8.00900000	0.11387211	0.41437806
427784.00000000	2.27890000	-0.05836309	8.00900000	0.11364059	0.41418853
428284.00000000	2.28390000	-0.05822274	8.00900000	0.11341572	0.41400530
428784.00000000	2.28880000	-0.05808239	8.00900000	0.11319528	0.41382442
429284.00000000	2.29380000	-0.05794729	8.00900000	0.11299029	0.41367517
429784.00000000	2.29890000	-0.05783290	8.00900000	0.11282868	0.41360880
430284.00000000	2.30390000	-0.05771857	8.00900000	0.11269538	0.41358898
430784.00000000	2.30880000	-0.05760418	8.00900000	0.11257413	0.41358604
431284.00000000	2.31380000	-0.05749504	8.00900000	0.11229626	0.41329875
431784.00000000	2.31890000	-0.05738071	8.00900000	0.11187037	0.41274141
432284.00000000	2.32390000	-0.05724554	8.00900000	0.11163065	0.41252103
432784.00000000	2.32880000	-0.05709477	8.00900000	0.11137149	0.41225891
433284.00000000	2.33380000	-0.05695449	8.00900000	0.11111642	0.41200741
433784.00000000	2.33890000	-0.05684527	8.00900000	0.11090226	0.41183486
434285.00000000	2.34390000	-0.05675173	8.00900000	0.11069308	0.41166600
434785.00000000	2.34880000	-0.05666336	8.00900000	0.11047234	0.41147010
435286.00000000	2.35390000	-0.05656457	8.00900000	0.11023775	0.41125594
435786.00000000	2.35890000	-0.05643983	8.00900000	0.10999428	0.41101950
436286.00000000	2.36390000	-0.05632033	8.00900000	0.10977382	0.41082482
436786.00000000	2.36880000	-0.05621111	8.00900000	0.10956261	0.41064193
437286.00000000	2.37380000	-0.05610197	8.00900000	0.10933686	0.41043494
437786.00000000	2.37890000	-0.05599282	8.00900000	0.10911411	0.41023670
438286.00000000	2.38390000	-0.05589928	8.00900000	0.10892527	0.41009676
438786.00000000	2.38880000	-0.05582127	8.00900000	0.10875136	0.40997964
439286.00000000	2.39380000	-0.05574333	8.00900000	0.10855494	0.40982341
439786.00000000	2.39890000	-0.05565496	8.00900000	0.10835254	0.40965908
440287.00000000	2.40390000	-0.05554581	8.00900000	0.10813322	0.40945734
440788.00000000	2.40880000	-0.05542625	8.00900000	0.10792033	0.40926238
441288.00000000	2.41400000	-0.05530668	8.00900000	0.10772204	0.40910670
441788.00000000	2.41890000	-0.05517675	8.00900000	0.10752862	0.40894651
442289.00000000	2.42390000	-0.05506243	8.00900000	0.10734464	0.40880750
442790.00000000	2.42880000	-0.05497406	8.00900000	0.10715079	0.40864447
443290.00000000	2.43400000	-0.05486485	8.00900000	0.10692269	0.40842759
443790.00000000	2.43890000	-0.05473492	8.00900000	0.10669367	0.40819514
444291.00000000	2.44390000	-0.05460500	8.00900000	0.10646356	0.40796354
444791.00000000	2.44880000	-0.05449578	8.00900000	0.10623291	0.40772550
445291.00000000	2.45400000	-0.05438664	8.00900000	0.10600135	0.40749692
445791.00000000	2.45890000	-0.05428792	8.00900000	0.10579640	0.40730587
446291.00000000	2.46390000	-0.05419430	8.00900000	0.10559767	0.40712984
446792.00000000	2.46880000	-0.05410076	8.00900000	0.10539606	0.40694308
447292.00000000	2.47400000	-0.05399679	8.00900000	0.10516959	0.40671952
447792.00000000	2.47890000	-0.05390843	8.00900000	0.10497606	0.40654618
448292.00000000	2.48390000	-0.05384084	8.00900000	0.10481540	0.40643966
448793.00000000	2.48900000	-0.05375772	8.00900000	0.10463990	0.40630754
449294.00000000	2.49400000	-0.05363815	8.00900000	0.10442524	0.40609425
449794.00000000	2.49890000	-0.05352901	8.00900000	0.10420647	0.40586777
450294.00000000	2.50390000	-0.05344064	8.00900000	0.10400568	0.40567922
450794.00000000	2.50900000	-0.05335228	8.00900000	0.10381959	0.40552238
451294.00000000	2.51400000	-0.05326909	8.00900000	0.10366481	0.40542170
451794.00000000	2.51890000	-0.05318590	8.00900000	0.10351463	0.40532520
452294.00000000	2.52390000	-0.05306640	8.00900000	0.10331176	0.40512862
452794.00000000	2.52900000	-0.05295201	8.00900000	0.10309606	0.40490975
453294.00000000	2.53400000	-0.05286364	8.00900000	0.10291854	0.40476082
453794.00000000	2.53890000	-0.05278045	8.00900000	0.10276760	0.40465928
454294.00000000	2.54390000	-0.05266613	8.00900000	0.10258104	0.40449072
454794.00000000	2.54900000	-0.05255181	8.00900000	0.10238103	0.40429857
455294.00000000	2.55400000	-0.05247380	8.00900000	0.10222389	0.40418615
455794.00000000	2.55890000	-0.05240103	8.00900000	0.10207820	0.40409160
456294.00000000	2.56390000	-0.05230749	8.00900000	0.10190569	0.40394709
456794.00000000	2.56900000	-0.05217750	8.00800000	0.10167308	0.40368631
457294.00000000	2.57400000	-0.05204239	8.00800000	0.10143789	0.40341519
457794.00000000	2.57890000	-0.05192800	8.00800000	0.10122427	0.40318183
458294.00000000	2.58390000	-0.05181368	8.00800000	0.10100606	0.40294210
458794.00000000	2.58900000	-0.05168893	8.00800000	0.10077648	0.40268236
459294.00000000	2.59400000	-0.05156936	8.00800000	0.10055646	0.40243660
459794.00000000	2.59890000	-0.05147582	8.00800000	0.10036110	0.40223522
460294.00000000	2.60390000	-0.05140823	8.00800000	0.10018442	0.40207417
460794.00000000	2.60900000	-0.05132504	8.00800000	0.09997898	0.40185824
461294.00000000	2.61400000	-0.05124186	8.00800000	0.09980269	0.40169601
461794.00000000	2.61890000	-0.05115874	8.00800000	0.09965590	0.40158848
462295.00000000	2.62390000	-0.05107555	8.00800000	0.09951533	0.40149655
462795.00000000	2.62900000	-0.05099236	8.00800000	0.09937191	0.40140194
463295.00000000	2.63400000	-0.05089364	8.00800000	0.09920909	0.40126352
463796.00000000	2.63890000	-0.05077407	8.00800000	0.09901582	0.40105878
464296.00000000	2.64400000	-0.05065450	8.00800000	0.09881087	0.40083692
464796.00000000	2.64900000	-0.05054535	8.00800000	0.09860467	0.40060765
465297.00000000	2.65400000	-0.05043621	8.00800000	0.09841751	0.40041599
465797.00000000	2.65890000	-0.05033742	8.00800000	0.09825173	0.40026314
466297.00000000	2.66400000	-0.05023345	8.00800000	0.09806275	0.40006963
466797.00000000	2.66900000	-0.05013991	8.00800000	0.09787347	0.39987075
467298.00000000	2.67400000	-0.05003594	8.00800000	0.09768344	0.39966933
467798.00000000	2.67890000	-0.04995800	8.00800000	0.09751480	0.39950701
468299.00000000	2.68400000	-0.04988524	8.00800000	0.09734832	0.39935568
468799.00000000	2.68900000	-0.04982807	8.00800000	0.09719586	0.39922854
469299.00000000	2.69400000	-0.04978645	8.00800000	0.09706896	0.39915317
469800.00000000	2.69910000	-0.04973971	8.00800000	0.09693775	0.39907197
470301.00000000	2.70400000	-0.04967212	8.00800000	0.09678719	0.39894278
470801.00000000	2.70900000	-0.04958893	8.00800000	0.09662696	0.39879656
471302.00000000	2.71400000	-0.04950057	8.00800000	0.09647161	0.39865959
471802.00000000	2.71910000	-0.04940178	8.00800000	0.09628661	0.39846415
472303.00000000	2.72400000	-0.04930306	8.00800000	0.09608149	0.39821869
472803.00000000	2.72900000	-0.04923029	8.00800000	0.09589670	0.39801801
473303.00000000	2.73400000	-0.04914711	8.00800000	0.09573201	0.39785811
473804.00000000	2.73910000	-0.04901193	8.00800000	0.09552139	0.39760542
474304.00000000	2.74400000	-0.04889243	8.00800000	0.09531545	0.39735409
474804.00000000	2.74900000	-0.04882485	8.00800000	0.09513826	0.39716529
475304.00000000	2.75400000	-0.04877286	8.00700000	0.09499278	0.39704185
475804.00000000	2.75910000	-0.04867932	8.00700000	0.09483902	0.39690393
476304.00000000	2.76400000	-0.04854415	8.00700000	0.09465163	0.39668754
476804.00000000	2.76900000	-0.04842976	8.00600000	0.09446123	0.39646745
477304.00000000	2.77400000	-0.04833104	8.00600000	0.09429324	0.39629346
477804.00000000	2.77910000	-0.04824267	8.00600000	0.09413758	0.39614808
478304.00000000	2.78400000	-0.04813870	8.00600000	0.09395411	0.39593619
478804.00000000	2.78920000	-0.04805034	8.00600000	0.09378106	0.39575597
479304.00000000	2.79400000	-0.04798793	8.00600000	0.09365577	0.39566158
479804.00000000	2.79910000	-0.04789956	8.00600000	0.09349704	0.39550642
480304.00000000	2.80410000	-0.04776964	8.00600000	0.09329637	0.39525807
480804.00000000	2.80900000	-0.04764489	8.00600000	0.09309907	0.39501228
481304.00000000	2.81400000	-0.04757213	8.00600000	0.09295266	0.39487710
481804.00000000	2.81910000	-0.04752532	8.00600000	0.09282541	0.39478538
482304.00000000	2.82410000	-0.04745774	8.00600000	0.09268188	0.39465484
482805.00000000	2.82900000	-0.04734859	8.00600000	0.09250797	0.39445531
483306.00000000	2.83410000	-0.04724462	8.00600000	0.09232006	0.39423196
483807.00000000	2.83910000	-0.04715108	8.00600000	0.09213231	0.39400447
484307.00000000	2.84410000	-0.04709909	8.00600000	0.09197236	0.39383551
484808.00000000	2.84900000	-0.04705753	8.00700000	0.09183598	0.39371281
485308.00000000	2.85410000	-0.04700037	8.00700000	0.09170436	0.39360653
485808.00000000	2.85910000	-0.04691719	8.00700000	0.09154673	0.39344022
486308.00000000	2.86410000	-0.04681840	8.00700000	0.09136829	0.39322832
486809.00000000	2.86920000	-0.04673003	8.00700000	0.09119041	0.39302014
487309.00000000	2.87410000	-0.04664691	8.00700000	0.09103396	0.39285039
487809.00000000	2.87910000	-0.04656372	8.00700000	0.09088547	0.39270047
488310.00000000	2.88410000	-0.04645976	8.00700000	0.09071336	0.39249868
488811.00000000	2.88920000	-0.04635579	8.00700000	0.09053456	0.39228491
489311.00000000	2.89410000	-0.04630380	8.00700000	0.09040133	0.39216227
489811.00000000	2.89910000	-0.04625707	8.00700000	0.09026509	0.39203579
490312.00000000	2.90410000	-0.04617388	8.00700000	0.09010182	0.39184985
490812.00000000	2.90920000	-0.04609587	8.00700000	0.08994226	0.39167450
491312.00000000	2.91410000	-0.04601793	8.00700000	0.08977497	0.39147473
491812.00000000	2.91910000	-0.04590878	8.00700000	0.08959669	0.39125349
492313.00000000	2.92410000	-0.04579439	8.00700000	0.08943536	0.39106836
492813.00000000	2.92920000	-0.04568524	8.00700000	0.08927160	0.39088042
493313.00000000	2.93410000	-0.04559170	8.00700000	0.08909775	0.39066284
493814.00000000	2.93910000	-0.04552411	8.00700000	0.08894438	0.39049264
494314.00000000	2.94420000	-0.04548256	8.00700000	0.08883844	0.39042919
494814.00000000	2.94920000	-0.04539937	8.00700000	0.08869845	0.39028700
495314.00000000	2.95410000	-0.04530582	8.00800000	0.08853303	0.39008474
495814.00000000	2.95910000	-0.04522264	8.00800000	0.08838330	0.38991956
496314.00000000	2.96420000	-0.04514469	8.00800000	0.08825673	0.38980805
496814.00000000	2.96920000	-0.04508746	8.00800000	0.08812545	0.38968216
497314.00000000	2.97410000	-0.04503030	8.00800000	0.08796129	0.38947958
497814.00000000	2.97910000	-0.04498874	8.00800000	0.08781682	0.38932306
498314.00000000	2.98410000	-0.04495754	8.00800000	0.08770565	0.38923971
498814.00000000	2.98920000	-0.04489520	8.00800000	0.08756711	0.38909822
499314.00000000	2.99410000	-0.04480159	8.00800000	0.08741203	0.38891275
499814.00000000	2.99910000	-0.04472882	8.00700000	0.08727938	0.38877969
500314.00000000	3.00420000	-0.04466648	8.00700000	0.08713756	0.38862874
500814.00000000	3.00920000	-0.04462486	8.00700000	0.08700518	0.38849490
501314.00000000	3.01410000	-0.04455209	8.00600000	0.08685347	0.38831397
501814.00000000	3.01910000	-0.04445855	8.00500000	0.08670718	0.38814760
502314.00000000	3.02410000	-0.04437018	8.00400000	0.08657629	0.38801502
502814.00000000	3.02920000	-0.04431302	8.00300000	0.08646983	0.38793976
503314.00000000	3.03410000	-0.04422466	8.00200000	0.08633407	0.38779176
503814.00000000	3.03910000	-0.04412587	8.00100000	0.08618111	0.38760760
504314.00000000	3.04410000	-0.04402708	8.00100000	0.08601600	0.38739529
