4.2K Nb4Ta_D1_1.01mm_210C_48h_410C_50h_670C_48h 11-14-2019
11:27 AM, Thursday, November 14, 2019
File Description: l=4.75mm;d=1.1mm
Vibration Amplitude [mm]: 1.500
Calibrated at 1.5mm; Data apporpriately scaled for reduced amplitude
Vibration Frequency [Hz]: 55.00
Helium Level [%]: 75.0
Center [mm]: 14.26
Operator Name: Nawaraj

Time [ms]	Field [T]	Moment [emu]	Temp [K]	dMoment [emu]	Kramer
915500.00000000	7.15590000	-0.02647863	4.11300000	0.05481743	0.38293529
916000.00000000	7.16090000	-0.02645001	4.11300000	0.05476463	0.38281766
916500.00000000	7.16580000	-0.02641881	4.11300000	0.05470575	0.38267726
917001.00000000	7.17080000	-0.02639544	4.11300000	0.05466030	0.38258498
917501.00000000	7.17590000	-0.02636165	4.11300000	0.05460763	0.38246857
918002.00000000	7.18090000	-0.02633569	4.11300000	0.05456343	0.38238033
918502.00000000	7.18580000	-0.02630190	4.11300000	0.05451124	0.38226262
919002.00000000	7.19100000	-0.02625768	4.11300000	0.05444607	0.38210312
919502.00000000	7.19590000	-0.02622647	4.11300000	0.05439482	0.38198829
920004.00000000	7.20090000	-0.02619275	4.11300000	0.05434142	0.38186704
920504.00000000	7.20580000	-0.02616155	4.11300000	0.05426776	0.38167307
921004.00000000	7.21100000	-0.02614077	4.11300000	0.05421105	0.38154240
921504.00000000	7.21590000	-0.02612516	4.11300000	0.05415279	0.38140206
922004.00000000	7.22090000	-0.02608878	4.11300000	0.05409863	0.38127731
922504.00000000	7.22600000	-0.02604974	4.11200000	0.05404277	0.38114769
923004.00000000	7.23100000	-0.02601602	4.11200000	0.05398169	0.38099812
923504.00000000	7.23590000	-0.02600301	4.11200000	0.05393118	0.38088433
924004.00000000	7.24090000	-0.02597439	4.11200000	0.05388139	0.38077423
924504.00000000	7.24600000	-0.02596138	4.11100000	0.05386162	0.38077138
925004.00000000	7.25100000	-0.02594060	4.11100000	0.05383490	0.38074258
925504.00000000	7.25590000	-0.02591982	4.11000000	0.05377195	0.38058416
926004.00000000	7.26090000	-0.02586266	4.11000000	0.05366740	0.38027948
926504.00000000	7.26580000	-0.02581326	4.10900000	0.05357134	0.38000307
927004.00000000	7.27100000	-0.02577688	4.10900000	0.05351450	0.37986938
927504.00000000	7.27590000	-0.02576128	4.10900000	0.05347122	0.37977967
928004.00000000	7.28090000	-0.02573007	4.10900000	0.05341512	0.37964559
928504.00000000	7.28600000	-0.02571972	4.10900000	0.05336828	0.37954555
929004.00000000	7.29100000	-0.02568851	4.11000000	0.05331995	0.37943872
929504.00000000	7.29590000	-0.02565731	4.11000000	0.05326510	0.37930719
930004.00000000	7.30090000	-0.02561834	4.11000000	0.05321472	0.37919272
930504.00000000	7.30580000	-0.02558714	4.11000000	0.05316071	0.37906382
931004.00000000	7.31100000	-0.02555075	4.11000000	0.05310387	0.37892851
931504.00000000	7.31590000	-0.02552480	4.11000000	0.05305059	0.37880181
932004.00000000	7.32090000	-0.02550402	4.11000000	0.05300917	0.37871859
932505.00000000	7.32580000	-0.02546763	4.11000000	0.05294812	0.37856377
933006.00000000	7.33100000	-0.02545462	4.11000000	0.05291900	0.37852680
933506.00000000	7.33590000	-0.02541824	4.11000000	0.05285133	0.37834787
934006.00000000	7.34090000	-0.02540005	4.11000000	0.05279991	0.37822823
934506.00000000	7.34600000	-0.02537661	4.10900000	0.05273639	0.37806627
935006.00000000	7.35100000	-0.02534548	4.10800000	0.05266840	0.37788675
935506.00000000	7.35590000	-0.02529090	4.10700000	0.05257919	0.37762950
936006.00000000	7.36090000	-0.02523626	4.10700000	0.05251241	0.37745372
936507.00000000	7.36600000	-0.02518952	4.10700000	0.05242253	0.37719585
937008.00000000	7.37100000	-0.02514272	4.10700000	0.05233457	0.37694322
937508.00000000	7.37590000	-0.02510116	4.10700000	0.05225887	0.37673309
938008.00000000	7.38090000	-0.02505953	4.10700000	0.05221046	0.37662236
938509.00000000	7.38600000	-0.02503098	4.10700000	0.05216453	0.37652165
939009.00000000	7.39100000	-0.02499719	4.10800000	0.05213621	0.37648312
939509.00000000	7.39590000	-0.02496340	4.10900000	0.05208576	0.37636329
940009.00000000	7.40100000	-0.02493478	4.10900000	0.05203335	0.37623873
940510.00000000	7.40600000	-0.02490624	4.11000000	0.05196688	0.37606181
941010.00000000	7.41100000	-0.02486727	4.11000000	0.05191644	0.37594271
941510.00000000	7.41590000	-0.02484907	4.11000000	0.05188152	0.37587836
942010.00000000	7.42110000	-0.02481269	4.11100000	0.05183118	0.37576178
942511.00000000	7.42600000	-0.02479968	4.11100000	0.05178685	0.37566304
943012.00000000	7.43100000	-0.02478149	4.11100000	0.05174043	0.37555784
943512.00000000	7.43590000	-0.02477890	4.11100000	0.05169074	0.37543931
944012.00000000	7.44110000	-0.02474511	4.11100000	0.05162269	0.37525768
944512.00000000	7.44600000	-0.02470872	4.11100000	0.05156004	0.37509162
945012.00000000	7.45100000	-0.02467234	4.11100000	0.05150370	0.37494956
945512.00000000	7.45590000	-0.02465674	4.11100000	0.05147180	0.37489503
946013.00000000	7.46110000	-0.02463071	4.11100000	0.05142825	0.37480174
946514.00000000	7.46600000	-0.02460217	4.11100000	0.05137061	0.37465311
947014.00000000	7.47100000	-0.02456054	4.11100000	0.05131850	0.37452574
947514.00000000	7.47610000	-0.02452416	4.11100000	0.05125961	0.37437463
948014.00000000	7.48110000	-0.02448519	4.11100000	0.05119738	0.37420987
948515.00000000	7.48600000	-0.02444881	4.11100000	0.05112747	0.37401552
949015.00000000	7.49100000	-0.02442278	4.11100000	0.05107470	0.37388486
949515.00000000	7.49590000	-0.02438905	4.11100000	0.05101411	0.37372409
950015.00000000	7.50110000	-0.02436562	4.11100000	0.05096994	0.37362703
950515.00000000	7.50600000	-0.02433966	4.11100000	0.05090606	0.37345379
951015.00000000	7.51100000	-0.02431888	4.11100000	0.05085336	0.37332258
951517.00000000	7.51610000	-0.02427984	4.11100000	0.05078299	0.37312752
952018.00000000	7.52110000	-0.02425647	4.11100000	0.05073876	0.37302700
952518.00000000	7.52600000	-0.02422527	4.11100000	0.05067963	0.37287029
953019.00000000	7.53110000	-0.02418630	4.11100000	0.05061727	0.37270393
953519.00000000	7.53610000	-0.02414992	4.11100000	0.05054898	0.37251421
954020.00000000	7.54110000	-0.02412396	4.11100000	0.05050213	0.37240330
954520.00000000	7.54600000	-0.02409275	4.11100000	0.05044776	0.37226324
955021.00000000	7.55100000	-0.02407456	4.11100000	0.05041407	0.37220056
955521.00000000	7.55610000	-0.02405113	4.11100000	0.05037157	0.37210642
956021.00000000	7.56110000	-0.02403559	4.11100000	0.05035702	0.37211420
956522.00000000	7.56600000	-0.02400439	4.11100000	0.05031478	0.37201837
957022.00000000	7.57110000	-0.02396801	4.11100000	0.05025789	0.37187062
957523.00000000	7.57610000	-0.02393939	4.11100000	0.05020022	0.37171854
958023.00000000	7.58110000	-0.02392379	4.11100000	0.05016047	0.37163265
958523.00000000	7.58620000	-0.02390301	4.11100000	0.05011616	0.37153092
959024.00000000	7.59110000	-0.02386922	4.11100000	0.05006273	0.37139278
959524.00000000	7.59610000	-0.02384326	4.11100000	0.05002452	0.37131212
960025.00000000	7.60120000	-0.02380429	4.11100000	0.04997593	0.37119402
960525.00000000	7.60620000	-0.02378085	4.11100000	0.04993030	0.37108553
961025.00000000	7.61110000	-0.02373929	4.11100000	0.04985843	0.37087807
961525.00000000	7.61610000	-0.02370809	4.11100000	0.04979477	0.37070208
962026.00000000	7.62120000	-0.02367688	4.11100000	0.04973659	0.37054747
962526.00000000	7.62620000	-0.02366394	4.11100000	0.04968382	0.37041157
963027.00000000	7.63110000	-0.02365093	4.11100000	0.04963507	0.37028927
963528.00000000	7.63610000	-0.02362490	4.11100000	0.04957807	0.37013718
964028.00000000	7.64120000	-0.02358334	4.11100000	0.04951255	0.36995428
964529.00000000	7.64620000	-0.02353395	4.11100000	0.04943075	0.36970901
965029.00000000	7.65110000	-0.02349497	4.11100000	0.04937422	0.36955672
965530.00000000	7.65610000	-0.02345083	4.11100000	0.04930272	0.36934935
966031.00000000	7.66120000	-0.02341962	4.11100000	0.04925824	0.36924416
966532.00000000	7.66620000	-0.02338583	4.11100000	0.04920488	0.36910432
967032.00000000	7.67110000	-0.02337540	4.11100000	0.04917730	0.36905979
967532.00000000	7.67610000	-0.02335204	4.11100000	0.04912018	0.36890551
968032.00000000	7.68120000	-0.02333126	4.11100000	0.04907661	0.36880309
968532.00000000	7.68620000	-0.02330523	4.11100000	0.04903012	0.36868832
969033.00000000	7.69110000	-0.02328445	4.11100000	0.04899193	0.36860345
969533.00000000	7.69630000	-0.02325584	4.11100000	0.04895149	0.36851353
970033.00000000	7.70120000	-0.02322988	4.11100000	0.04891973	0.36845259
970533.00000000	7.70620000	-0.02321169	4.11100000	0.04888385	0.36837722
971034.00000000	7.71110000	-0.02318573	4.11100000	0.04884144	0.36827590
971534.00000000	7.71630000	-0.02316488	4.11100000	0.04879234	0.36815279
972034.00000000	7.72120000	-0.02314151	4.11100000	0.04875896	0.36808526
972534.00000000	7.72620000	-0.02310513	4.11100000	0.04870527	0.36794208
973034.00000000	7.73130000	-0.02306616	4.11100000	0.04863281	0.36772894
973534.00000000	7.73630000	-0.02302978	4.11100000	0.04854358	0.36745084
974034.00000000	7.74120000	-0.02301418	4.11100000	0.04849729	0.36733372
974534.00000000	7.74620000	-0.02299340	4.11100000	0.04844935	0.36721141
975034.00000000	7.75110000	-0.02296737	4.11100000	0.04840401	0.36709757
975534.00000000	7.75630000	-0.02294659	4.11100000	0.04835162	0.36696037
976034.00000000	7.76120000	-0.02291280	4.11100000	0.04828899	0.36678054
976534.00000000	7.76620000	-0.02288943	4.11100000	0.04823450	0.36663258
977034.00000000	7.77110000	-0.02285564	4.11100000	0.04816976	0.36644422
977534.00000000	7.77630000	-0.02282443	4.11100000	0.04809805	0.36623258
978034.00000000	7.78120000	-0.02279582	4.11100000	0.04804052	0.36607116
978534.00000000	7.78620000	-0.02277763	4.11100000	0.04799974	0.36597450
979034.00000000	7.79110000	-0.02274390	4.11100000	0.04794928	0.36583962
979534.00000000	7.79630000	-0.02273607	4.11100000	0.04793151	0.36583283
980034.00000000	7.80120000	-0.02271270	4.11100000	0.04790136	0.36577520
980534.00000000	7.80620000	-0.02267890	4.11100000	0.04784243	0.36560869
981034.00000000	7.81110000	-0.02264252	4.11100000	0.04777889	0.36542317
981535.00000000	7.81630000	-0.02259831	4.11100000	0.04771191	0.36522770
982035.00000000	7.82120000	-0.02257494	4.11100000	0.04768334	0.36517555
982535.00000000	7.82620000	-0.02254373	4.11100000	0.04764136	0.36507309
983036.00000000	7.83110000	-0.02251519	4.11000000	0.04761466	0.36502788
983537.00000000	7.83630000	-0.02249175	4.11000000	0.04758679	0.36498161
984037.00000000	7.84120000	-0.02247356	4.10900000	0.04755863	0.36493061
984538.00000000	7.84620000	-0.02244235	4.10900000	0.04749577	0.36474750
985038.00000000	7.85130000	-0.02242416	4.10900000	0.04744113	0.36459685
985539.00000000	7.85630000	-0.02239562	4.10900000	0.04737239	0.36439059
986040.00000000	7.86120000	-0.02235923	4.10900000	0.04732018	0.36424653
986541.00000000	7.86640000	-0.02230984	4.10900000	0.04725319	0.36404876
987042.00000000	7.87130000	-0.02227605	4.10900000	0.04720479	0.36391892
987542.00000000	7.87630000	-0.02225268	4.10900000	0.04715835	0.36379762
988042.00000000	7.88120000	-0.02222147	4.10900000	0.04711022	0.36366848
988542.00000000	7.88640000	-0.02219286	4.10900000	0.04703876	0.36345248
989042.00000000	7.89130000	-0.02216172	4.10900000	0.04696633	0.36322894
989542.00000000	7.89630000	-0.02214612	4.10900000	0.04690811	0.36306125
990042.00000000	7.90120000	-0.02212268	4.10900000	0.04687503	0.36298948
990542.00000000	7.90640000	-0.02208896	4.10900000	0.04683081	0.36287791
991042.00000000	7.91130000	-0.02205776	4.10900000	0.04680032	0.36281593
991542.00000000	7.91630000	-0.02203432	4.10800000	0.04675845	0.36271091
992043.00000000	7.92120000	-0.02200059	4.10800000	0.04670347	0.36255370
992543.00000000	7.92640000	-0.02196414	4.10800000	0.04663678	0.36235418
993043.00000000	7.93130000	-0.02191223	4.10800000	0.04656942	0.36214833
993544.00000000	7.93630000	-0.02188620	4.10800000	0.04651228	0.36198315
994044.00000000	7.94120000	-0.02188102	4.10800000	0.04649205	0.36196023
994544.00000000	7.94640000	-0.02187060	4.10800000	0.04646122	0.36189946
995044.00000000	7.95130000	-0.02184723	4.10800000	0.04641701	0.36178297
995545.00000000	7.95630000	-0.02180560	4.10800000	0.04633203	0.36150845
996046.00000000	7.96140000	-0.02177706	4.10800000	0.04627200	0.36133204
996546.00000000	7.96640000	-0.02176145	4.10800000	0.04622699	0.36121298
997046.00000000	7.97130000	-0.02174844	4.10800000	0.04619895	0.36115890
997546.00000000	7.97630000	-0.02170947	4.10800000	0.04614451	0.36100266
998046.00000000	7.98140000	-0.02168086	4.10800000	0.04610139	0.36089162
998546.00000000	7.98640000	-0.02164447	4.10800000	0.04605523	0.36076738
999047.00000000	7.99130000	-0.02163930	4.10800000	0.04605161	0.36080849
999547.00000000	7.99630000	-0.02161852	4.10800000	0.04600237	0.36067197
1000047.00000000	8.00140000	-0.02158472	4.10800000	0.04593572	0.36046803
1000547.00000000	8.00640000	-0.02154051	4.10800000	0.04584284	0.36015967
1001047.00000000	8.01130000	-0.02152232	4.10700000	0.04580254	0.36005642
1001547.00000000	8.01630000	-0.02150154	4.10700000	0.04577745	0.36001392
1002047.00000000	8.02140000	-0.02146515	4.10700000	0.04574476	0.35994257
1002548.00000000	8.02640000	-0.02143395	4.10700000	0.04568319	0.35975630
1003048.00000000	8.03130000	-0.02141842	4.10700000	0.04563270	0.35961232
1003548.00000000	8.03640000	-0.02140281	4.10700000	0.04556780	0.35941354
1004048.00000000	8.04140000	-0.02136902	4.10600000	0.04549897	0.35919781
1004548.00000000	8.04640000	-0.02134041	4.10600000	0.04544092	0.35902439
1005048.00000000	8.05130000	-0.02130402	4.10600000	0.04538894	0.35887362
1005549.00000000	8.05630000	-0.02128835	4.10500000	0.04537382	0.35886951
1006049.00000000	8.06140000	-0.02127016	4.10500000	0.04535575	0.35885484
1006549.00000000	8.06640000	-0.02125197	4.10400000	0.04531462	0.35874770
1007049.00000000	8.07130000	-0.02122336	4.10400000	0.04526748	0.35861549
1007550.00000000	8.07630000	-0.02119481	4.10300000	0.04522668	0.35850933
1008050.00000000	8.08140000	-0.02115584	4.10300000	0.04517501	0.35836103
1008550.00000000	8.08640000	-0.02112981	4.10300000	0.04510915	0.35815509
1009050.00000000	8.09130000	-0.02110644	4.10200000	0.04506203	0.35802219
1009551.00000000	8.09640000	-0.02105187	4.10300000	0.04496757	0.35770311
1010051.00000000	8.10140000	-0.02100766	4.10300000	0.04490221	0.35749820
1010551.00000000	8.10640000	-0.02096868	4.10300000	0.04484178	0.35731270
1011051.00000000	8.11130000	-0.02096610	4.10300000	0.04483018	0.35732042
1011551.00000000	8.11640000	-0.02095826	4.10400000	0.04481283	0.35730744
1012051.00000000	8.12140000	-0.02095049	4.10400000	0.04479032	0.35727266
1012552.00000000	8.12640000	-0.02091670	4.10400000	0.04472505	0.35706720
1013053.00000000	8.13130000	-0.02088809	4.10400000	0.04467856	0.35693538
1013553.00000000	8.13640000	-0.02085436	4.10400000	0.04462120	0.35676207
1014053.00000000	8.14140000	-0.02084911	4.10400000	0.04460014	0.35673268
1014554.00000000	8.14640000	-0.02084135	4.10400000	0.04458328	0.35671998
1015054.00000000	8.15130000	-0.02082833	4.10400000	0.04456059	0.35668282
1015555.00000000	8.15640000	-0.02079454	4.10400000	0.04450937	0.35653350
1016055.00000000	8.16140000	-0.02075557	4.10300000	0.04446075	0.35639332
1016555.00000000	8.16640000	-0.02073738	4.10300000	0.04442190	0.35629215
1017055.00000000	8.17150000	-0.02072437	4.10300000	0.04438783	0.35621104
1017555.00000000	8.17640000	-0.02069582	4.10200000	0.04433273	0.35604326
1018055.00000000	8.18140000	-0.02065678	4.10100000	0.04425190	0.35577290
1018556.00000000	8.18640000	-0.02061522	4.10100000	0.04418507	0.35555844
1019057.00000000	8.19150000	-0.02056583	4.10100000	0.04412232	0.35536122
1019557.00000000	8.19640000	-0.02053203	4.10100000	0.04407463	0.35522223
1020058.00000000	8.20140000	-0.02050867	4.10100000	0.04404349	0.35515084
1020558.00000000	8.20640000	-0.02049306	4.10100000	0.04399677	0.35501652
1021058.00000000	8.21150000	-0.02045150	4.10200000	0.04392105	0.35476597
1021558.00000000	8.21640000	-0.02042548	4.10300000	0.04384702	0.35451976
1022058.00000000	8.22140000	-0.02039298	4.10300000	0.04378294	0.35431449
1022559.00000000	8.22650000	-0.02034754	4.10500000	0.04371293	0.35408598
1023060.00000000	8.23150000	-0.02031504	4.10600000	0.04366618	0.35395037
1023560.00000000	8.23640000	-0.02029944	4.10700000	0.04363590	0.35388024
1024060.00000000	8.24140000	-0.02027995	4.10800000	0.04360295	0.35380031
1024560.00000000	8.24650000	-0.02026305	4.10900000	0.04355518	0.35366114
1025061.00000000	8.25150000	-0.02024098	4.11000000	0.04350860	0.35352551
1025561.00000000	8.25640000	-0.02021366	4.11000000	0.04346191	0.35338824
1026061.00000000	8.26140000	-0.02020978	4.11000000	0.04344716	0.35338174
1026561.00000000	8.26650000	-0.02020071	4.11000000	0.04341793	0.35331737
1027061.00000000	8.27150000	-0.02018511	4.11000000	0.04338614	0.35324138
1027561.00000000	8.27640000	-0.02015002	4.10900000	0.04332247	0.35303435
1028062.00000000	8.28160000	-0.02010710	4.10900000	0.04325513	0.35281527
1028562.00000000	8.28650000	-0.02007072	4.10900000	0.04320033	0.35264386
1029062.00000000	8.29150000	-0.02004347	4.10800000	0.04316996	0.35257306
1029562.00000000	8.29640000	-0.02000838	4.10800000	0.04312178	0.35242829
1030062.00000000	8.30140000	-0.01998235	4.10800000	0.04308687	0.35233865
1030562.00000000	8.30650000	-0.01995899	4.10800000	0.04304025	0.35220206
1031062.00000000	8.31150000	-0.01994080	4.10800000	0.04299852	0.35208426
1031562.00000000	8.31650000	-0.01990182	4.10800000	0.04292893	0.35185211
1032062.00000000	8.32160000	-0.01986020	4.10800000	0.04286714	0.35165271
1032562.00000000	8.32650000	-0.01981993	4.10900000	0.04280351	0.35144335
1033062.00000000	8.33150000	-0.01980174	4.10900000	0.04276031	0.35131868
1033562.00000000	8.33650000	-0.01977967	4.11000000	0.04270547	0.35114596
1034063.00000000	8.34160000	-0.01977054	4.11000000	0.04267501	0.35107439
1034563.00000000	8.34650000	-0.01974717	4.11000000	0.04262033	0.35090090
1035063.00000000	8.35150000	-0.01972898	4.11100000	0.04256909	0.35074244
1035563.00000000	8.35650000	-0.01970424	4.11100000	0.04251111	0.35055594
1036063.00000000	8.36140000	-0.01967311	4.11100000	0.04246790	0.35042909
1036563.00000000	8.36650000	-0.01965751	4.11100000	0.04245323	0.35042195
1037063.00000000	8.37150000	-0.01964838	4.11100000	0.04243095	0.35038231
1037563.00000000	8.37650000	-0.01964708	4.11100000	0.04240125	0.35031199
1038063.00000000	8.38140000	-0.01962760	4.11100000	0.04236310	0.35020554
1038564.00000000	8.38650000	-0.01960682	4.11100000	0.04232472	0.35010009
1039064.00000000	8.39150000	-0.01956655	4.11100000	0.04227238	0.34993569
1039564.00000000	8.39650000	-0.01954707	4.11000000	0.04222348	0.34978531
1040064.00000000	8.40140000	-0.01950156	4.11000000	0.04215636	0.34955819
1040564.00000000	8.40650000	-0.01946776	4.11000000	0.04209048	0.34933793
1041064.00000000	8.41150000	-0.01944051	4.10900000	0.04204008	0.34918062
1041564.00000000	8.41650000	-0.01942232	4.10900000	0.04198717	0.34901266
1042064.00000000	8.42140000	-0.01940018	4.10800000	0.04194793	0.34890028
1042564.00000000	8.42650000	-0.01937810	4.10800000	0.04190073	0.34875675
1043064.00000000	8.43150000	-0.01935344	4.10800000	0.04185274	0.34860867
1043564.00000000	8.43650000	-0.01934172	4.10800000	0.04180590	0.34846518
1044064.00000000	8.44160000	-0.01931965	4.10700000	0.04176983	0.34836741
1044564.00000000	8.44650000	-0.01929750	4.10700000	0.04172305	0.34822280
1045064.00000000	8.45150000	-0.01928585	4.10700000	0.04170105	0.34818249
1045564.00000000	8.45650000	-0.01925077	4.10700000	0.04164949	0.34801864
1046064.00000000	8.46140000	-0.01922474	4.10700000	0.04161538	0.34792647
1046564.00000000	8.46650000	-0.01918577	4.10700000	0.04155624	0.34773155
1047065.00000000	8.47150000	-0.01916758	4.10700000	0.04154344	0.34772934
1047566.00000000	8.47650000	-0.01914421	4.10700000	0.04151650	0.34766783
1048066.00000000	8.48160000	-0.01911301	4.10600000	0.04147463	0.34754475
1048567.00000000	8.48650000	-0.01906232	4.10600000	0.04141338	0.34733815
1049067.00000000	8.49150000	-0.01903111	4.10600000	0.04136894	0.34720286
1049568.00000000	8.49660000	-0.01901033	4.10600000	0.04132430	0.34706760
1050068.00000000	8.50160000	-0.01899998	4.10500000	0.04128680	0.34696108
1050569.00000000	8.50650000	-0.01897395	4.10500000	0.04123090	0.34677608
1051069.00000000	8.51150000	-0.01895447	4.10500000	0.04120388	0.34671338
1051569.00000000	8.51660000	-0.01893369	4.10400000	0.04116821	0.34661518
1052069.00000000	8.52160000	-0.01890248	4.10300000	0.04111691	0.34644996
1052569.00000000	8.52650000	-0.01887652	4.10300000	0.04106148	0.34626610
1053070.00000000	8.53150000	-0.01885309	4.10300000	0.04101825	0.34613453
1053570.00000000	8.53660000	-0.01882972	4.10300000	0.04097402	0.34599953
1054071.00000000	8.54160000	-0.01879334	4.10300000	0.04092385	0.34583825
1054572.00000000	8.54650000	-0.01876731	4.10300000	0.04088059	0.34570498
1055072.00000000	8.55170000	-0.01874265	4.10300000	0.04084309	0.34559896
1055572.00000000	8.55660000	-0.01873488	4.10300000	0.04082011	0.34555119
1056072.00000000	8.56160000	-0.01870756	4.10300000	0.04077344	0.34540405
1056572.00000000	8.56650000	-0.01869066	4.10300000	0.04072309	0.34524008
1057073.00000000	8.57170000	-0.01866471	4.10300000	0.04066574	0.34504926
1057574.00000000	8.57660000	-0.01865687	4.10200000	0.04064058	0.34499179
1058074.00000000	8.58160000	-0.01864256	4.10200000	0.04061713	0.34494248
1058574.00000000	8.58650000	-0.01861919	4.10200000	0.04058472	0.34485403
1059074.00000000	8.59170000	-0.01858540	4.10200000	0.04053849	0.34470975
1059574.00000000	8.59660000	-0.01856850	4.10200000	0.04049821	0.34458758
1060074.00000000	8.60160000	-0.01852953	4.10100000	0.04044490	0.34441073
1060574.00000000	8.60650000	-0.01850487	4.10100000	0.04040657	0.34429650
1061074.00000000	8.61170000	-0.01847884	4.10100000	0.04036855	0.34418647
1061574.00000000	8.61660000	-0.01844635	4.10100000	0.04031606	0.34401153
1062075.00000000	8.62160000	-0.01841521	4.10100000	0.04026668	0.34385065
1062576.00000000	8.62670000	-0.01839702	4.10100000	0.04021659	0.34368757
1063076.00000000	8.63170000	-0.01838789	4.10100000	0.04018923	0.34362039
1063576.00000000	8.63660000	-0.01836193	4.10100000	0.04013569	0.34344016
1064076.00000000	8.64160000	-0.01834238	4.10100000	0.04009938	0.34333442
1064576.00000000	8.64650000	-0.01831642	4.10100000	0.04004230	0.34313860
1065076.00000000	8.65170000	-0.01828263	4.10100000	0.03997555	0.34290404
1065577.00000000	8.65660000	-0.01824883	4.10100000	0.03991025	0.34267234
1066077.00000000	8.66160000	-0.01821245	4.10100000	0.03985751	0.34249530
1066577.00000000	8.66650000	-0.01819038	4.10100000	0.03983006	0.34242576
1067077.00000000	8.67170000	-0.01818384	4.10100000	0.03981332	0.34240514
1067577.00000000	8.67660000	-0.01816306	4.10100000	0.03977864	0.34230430
1068078.00000000	8.68160000	-0.01815400	4.10100000	0.03975826	0.34226588
1068578.00000000	8.68650000	-0.01813192	4.10100000	0.03972719	0.34218041
1069080.00000000	8.69170000	-0.01811761	4.10000000	0.03969844	0.34210772
1069581.00000000	8.69660000	-0.01809288	4.10000000	0.03964647	0.34193192
1070081.00000000	8.70160000	-0.01805909	4.10000000	0.03958639	0.34172183
1070581.00000000	8.70670000	-0.01803702	4.10000000	0.03954511	0.34159364
1071081.00000000	8.71170000	-0.01803184	4.10000000	0.03952856	0.34157117
1071581.00000000	8.71660000	-0.01800581	4.09900000	0.03947720	0.34139721
1072082.00000000	8.72170000	-0.01797468	4.09900000	0.03941648	0.34118441
1072582.00000000	8.72670000	-0.01794218	4.09800000	0.03936282	0.34100097
1073082.00000000	8.73170000	-0.01790839	4.09800000	0.03932662	0.34089293
1073582.00000000	8.73660000	-0.01788502	4.09800000	0.03930231	0.34083537
1074082.00000000	8.74160000	-0.01785640	4.09800000	0.03927243	0.34075450
1074582.00000000	8.74670000	-0.01784209	4.09800000	0.03923489	0.34064127
1075082.00000000	8.75170000	-0.01782131	4.09800000	0.03919921	0.34053501
1075582.00000000	8.75660000	-0.01781218	4.09800000	0.03917945	0.34049682
1076082.00000000	8.76160000	-0.01778623	4.09800000	0.03913839	0.34036691
1076582.00000000	8.76670000	-0.01776933	4.09700000	0.03908402	0.34017989
1077083.00000000	8.77170000	-0.01774596	4.09700000	0.03903455	0.34001300
1077583.00000000	8.77660000	-0.01773036	4.09700000	0.03899436	0.33988539
1078084.00000000	8.78170000	-0.01769009	4.09700000	0.03893757	0.33968710
1078584.00000000	8.78670000	-0.01765630	4.09700000	0.03888844	0.33952106
1079084.00000000	8.79170000	-0.01761992	4.09700000	0.03884092	0.33936179
1079584.00000000	8.79660000	-0.01759907	4.09700000	0.03881220	0.33928356
1080084.00000000	8.80180000	-0.01757441	4.09700000	0.03877309	0.33916271
1080584.00000000	8.80670000	-0.01754320	4.09700000	0.03871470	0.33895440
1081084.00000000	8.81170000	-0.01749776	4.09700000	0.03864291	0.33868804
1081584.00000000	8.81660000	-0.01748345	4.09700000	0.03860912	0.33858696
1082084.00000000	8.82180000	-0.01747044	4.09700000	0.03857854	0.33850275
1082584.00000000	8.82670000	-0.01745225	4.09700000	0.03853356	0.33835233
1083084.00000000	8.83170000	-0.01743535	4.09700000	0.03847788	0.33815566
1083584.00000000	8.83660000	-0.01740681	4.09700000	0.03842255	0.33795929
1084084.00000000	8.84180000	-0.01738991	4.09700000	0.03839683	0.33789583
1084584.00000000	8.84670000	-0.01736647	4.09700000	0.03837453	0.33784452
1085084.00000000	8.85170000	-0.01733793	4.09700000	0.03833025	0.33769723
1085584.00000000	8.85660000	-0.01730154	4.09700000	0.03827851	0.33751594
1086084.00000000	8.86180000	-0.01727940	4.09700000	0.03824548	0.33741977
1086584.00000000	8.86670000	-0.01725344	4.09700000	0.03819229	0.33723166
1087084.00000000	8.87170000	-0.01723007	4.09700000	0.03814155	0.33705510
1087584.00000000	8.87660000	-0.01720146	4.09700000	0.03808735	0.33686199
1088084.00000000	8.88180000	-0.01717155	4.09700000	0.03805114	0.33675114
1088584.00000000	8.88670000	-0.01713129	4.09700000	0.03802309	0.33667344
1089084.00000000	8.89170000	-0.01711698	4.09700000	0.03801424	0.33668157
1089584.00000000	8.89660000	-0.01711309	4.09700000	0.03799949	0.33666262
1090084.00000000	8.90180000	-0.01711180	4.09800000	0.03798077	0.33662886
1090584.00000000	8.90670000	-0.01709102	4.09800000	0.03794285	0.33650706
1091084.00000000	8.91170000	-0.01706111	4.09800000	0.03788534	0.33629912
1091584.00000000	8.91660000	-0.01704810	4.09800000	0.03784380	0.33616089
1092084.00000000	8.92180000	-0.01703904	4.09800000	0.03780668	0.33604495
1092584.00000000	8.92670000	-0.01703645	4.09800000	0.03777871	0.33596675
1093084.00000000	8.93170000	-0.01700783	4.09800000	0.03772015	0.33575326
1093584.00000000	8.93660000	-0.01698187	4.09700000	0.03766350	0.33554706
