14.0K Nb4Ta_D1_1.01mm_210C_48h_410C_50h_670C_48h 11-14-2019
5:06 PM, Thursday, November 14, 2019
File Description: l=4.75mm;d=1.01mm
Vibration Amplitude [mm]: 1.500
Calibrated at 1.5mm; Data apporpriately scaled for reduced amplitude
Vibration Frequency [Hz]: 55.00
Helium Level [%]: 93.6
Center [mm]: 14.26
Operator Name: Nawaraj

Time [ms]	Field [T]	Moment [emu]	Temp [K]	dMoment [emu]	Kramer
625835.00000000	4.25930000	0.00012692	14.00500000	0.00074513	0.03921487
626335.00000000	4.26440000	0.00012703	14.00500000	0.00074069	0.03910959
626835.00000000	4.26940000	0.00013511	14.00500000	0.00071757	0.03850558
627335.00000000	4.27440000	0.00014636	14.00500000	0.00070743	0.03824380
627835.00000000	4.27930000	0.00013860	14.00500000	0.00072697	0.03877940
628336.00000000	4.28440000	0.00013537	14.00500000	0.00073326	0.03895849
628838.00000000	4.28940000	0.00014997	14.00500000	0.00071327	0.03843500
629338.00000000	4.29440000	0.00016650	14.00400000	0.00070217	0.03814579
629838.00000000	4.29930000	0.00016816	14.00400000	0.00069997	0.03809690
630339.00000000	4.30440000	0.00016686	14.00400000	0.00069737	0.03803723
630839.00000000	4.30940000	0.00017620	14.00400000	0.00068871	0.03781126
631339.00000000	4.31440000	0.00018380	14.00400000	0.00068169	0.03762909
631839.00000000	4.31950000	0.00019190	14.00300000	0.00067271	0.03739135
632339.00000000	4.32440000	0.00019795	14.00300000	0.00066744	0.03725525
632839.00000000	4.32940000	0.00020055	14.00300000	0.00066208	0.03711621
633339.00000000	4.33440000	0.00020540	14.00300000	0.00064869	0.03674956
633839.00000000	4.33950000	0.00020579	14.00300000	0.00064553	0.03667054
634339.00000000	4.34440000	0.00021401	14.00300000	0.00064157	0.03656813
634839.00000000	4.34940000	0.00022394	14.00300000	0.00062915	0.03622298
635339.00000000	4.35440000	0.00023850	14.00300000	0.00061540	0.03583525
635839.00000000	4.35950000	0.00024378	14.00200000	0.00060719	0.03560582
636339.00000000	4.36440000	0.00024140	14.00200000	0.00059759	0.03533305
636840.00000000	4.36940000	0.00024676	14.00200000	0.00058846	0.03507217
637342.00000000	4.37440000	0.00024575	14.00200000	0.00058994	0.03512631
637842.00000000	4.37950000	0.00025090	14.00200000	0.00059080	0.03516231
638343.00000000	4.38440000	0.00025539	14.00100000	0.00058269	0.03492977
638843.00000000	4.38940000	0.00026380	14.00100000	0.00057295	0.03464644
639343.00000000	4.39450000	0.00027726	14.00100000	0.00055503	0.03411036
639843.00000000	4.39950000	0.00027367	14.00100000	0.00056509	0.03442777
640343.00000000	4.40440000	0.00027062	14.00100000	0.00057458	0.03472532
640843.00000000	4.40940000	0.00028179	14.00100000	0.00055891	0.03425817
641344.00000000	4.41450000	0.00029239	14.00100000	0.00054183	0.03374041
641845.00000000	4.41950000	0.00029933	14.00100000	0.00053399	0.03350509
642345.00000000	4.42440000	0.00031281	14.00100000	0.00052601	0.03326304
642846.00000000	4.42940000	0.00031387	14.00100000	0.00052906	0.03336853
643346.00000000	4.43450000	0.00031326	14.00100000	0.00052918	0.03338196
643846.00000000	4.43950000	0.00031509	14.00100000	0.00052384	0.03322263
644346.00000000	4.44440000	0.00032272	14.00100000	0.00051522	0.03295726
644846.00000000	4.44960000	0.00033097	14.00100000	0.00050995	0.03279773
645347.00000000	4.45450000	0.00034287	14.00100000	0.00049524	0.03233013
645848.00000000	4.45950000	0.00035480	14.00100000	0.00048506	0.03200497
646349.00000000	4.46440000	0.00036345	14.00100000	0.00047606	0.03171543
646850.00000000	4.46960000	0.00036853	14.00100000	0.00046569	0.03137719
647351.00000000	4.47450000	0.00036881	14.00100000	0.00046398	0.03132823
647851.00000000	4.47950000	0.00037024	14.00100000	0.00046913	0.03151042
648351.00000000	4.48460000	0.00036967	14.00100000	0.00047212	0.03161971
648851.00000000	4.48960000	0.00038396	14.00100000	0.00045193	0.03094464
649351.00000000	4.49450000	0.00038051	14.00100000	0.00044828	0.03082807
649851.00000000	4.49950000	0.00037742	14.00100000	0.00045301	0.03099880
650351.00000000	4.50440000	0.00038343	14.00100000	0.00044533	0.03074340
650851.00000000	4.50960000	0.00038867	14.00100000	0.00043769	0.03048737
651351.00000000	4.51450000	0.00040386	14.00100000	0.00042438	0.03002810
651851.00000000	4.51950000	0.00040792	14.00100000	0.00041812	0.02981425
652351.00000000	4.52460000	0.00041227	14.00100000	0.00041572	0.02973693
652852.00000000	4.52960000	0.00041970	14.00100000	0.00041541	0.02973415
653352.00000000	4.53450000	0.00042441	14.00100000	0.00041570	0.02975233
653852.00000000	4.53950000	0.00043310	14.00200000	0.00040513	0.02937966
654352.00000000	4.54460000	0.00043984	14.00200000	0.00039512	0.02902265
654852.00000000	4.54960000	0.00044134	14.00200000	0.00040207	0.02928505
655352.00000000	4.55450000	0.00045450	14.00200000	0.00040223	0.02929863
655852.00000000	4.55950000	0.00045994	14.00200000	0.00038155	0.02854352
656353.00000000	4.56460000	0.00046157	14.00200000	0.00035873	0.02768436
656853.00000000	4.56960000	0.00046961	14.00200000	0.00035068	0.02737949
657354.00000000	4.57450000	0.00047022	14.00300000	0.00035466	0.02754174
657855.00000000	4.57960000	0.00047415	14.00300000	0.00035583	0.02759472
658355.00000000	4.58460000	0.00047850	14.00300000	0.00035580	0.02760125
658855.00000000	4.58960000	0.00048146	14.00400000	0.00034928	0.02735470
659356.00000000	4.59450000	0.00049040	14.00400000	0.00033357	0.02673933
659857.00000000	4.59960000	0.00049426	14.00500000	0.00033543	0.02682135
660357.00000000	4.60460000	0.00049219	14.00500000	0.00034519	0.02721630
660858.00000000	4.60960000	0.00049738	14.00600000	0.00034624	0.02726478
661358.00000000	4.61450000	0.00050802	14.00700000	0.00033315	0.02675171
661858.00000000	4.61960000	0.00051415	14.00700000	0.00032274	0.02633778
662359.00000000	4.62460000	0.00051326	14.00800000	0.00032436	0.02641086
662860.00000000	4.62960000	0.00052021	14.00800000	0.00032332	0.02637543
663360.00000000	4.63470000	0.00053239	14.00800000	0.00031310	0.02596258
663861.00000000	4.63970000	0.00053949	14.00800000	0.00029797	0.02533426
664361.00000000	4.64460000	0.00054571	14.00800000	0.00028769	0.02489993
664861.00000000	4.64960000	0.00055050	14.00900000	0.00028357	0.02472770
665362.00000000	4.65470000	0.00054514	14.00900000	0.00028520	0.02480569
665862.00000000	4.65970000	0.00054839	14.00900000	0.00028168	0.02465852
666362.00000000	4.66460000	0.00055172	14.00900000	0.00028424	0.02477696
666862.00000000	4.66970000	0.00054936	14.00900000	0.00028854	0.02497019
667362.00000000	4.67470000	0.00055099	14.01000000	0.00028390	0.02477559
667862.00000000	4.67970000	0.00055619	14.01000000	0.00027857	0.02454843
668362.00000000	4.68460000	0.00056090	14.01000000	0.00027779	0.02452050
668863.00000000	4.68970000	0.00056886	14.01000000	0.00027523	0.02441384
669363.00000000	4.69470000	0.00057755	14.01000000	0.00026623	0.02401746
669863.00000000	4.69970000	0.00058437	14.01000000	0.00025823	0.02366032
670363.00000000	4.70460000	0.00058356	14.01000000	0.00025644	0.02358447
670863.00000000	4.70960000	0.00058404	14.01000000	0.00025594	0.02356739
671364.00000000	4.71470000	0.00059152	14.01000000	0.00024522	0.02307481
671865.00000000	4.71970000	0.00059168	14.01000000	0.00024483	0.02306256
672366.00000000	4.72460000	0.00059549	14.01000000	0.00024101	0.02288781
672867.00000000	4.72970000	0.00060508	14.01000000	0.00023323	0.02252190
673367.00000000	4.73470000	0.00061572	14.01000000	0.00022364	0.02205948
673868.00000000	4.73970000	0.00062335	14.01000000	0.00021730	0.02175024
674368.00000000	4.74480000	0.00063099	14.01000000	0.00020929	0.02135141
674869.00000000	4.74970000	0.00063367	14.01000000	0.00021257	0.02152371
675369.00000000	4.75470000	0.00062847	14.01000000	0.00022221	0.02201226
675870.00000000	4.75970000	0.00063748	14.01000000	0.00020949	0.02137847
676370.00000000	4.76480000	0.00064301	14.01000000	0.00020014	0.02090159
676870.00000000	4.76970000	0.00064228	14.01000000	0.00019388	0.02057708
677370.00000000	4.77470000	0.00064268	14.01000000	0.00019329	0.02055162
677871.00000000	4.77970000	0.00064293	14.01000000	0.00020018	0.02091990
678371.00000000	4.78480000	0.00064593	14.01000000	0.00020036	0.02093471
678871.00000000	4.78970000	0.00065478	14.01000000	0.00017920	0.01980356
679371.00000000	4.79470000	0.00065771	14.01000000	0.00016628	0.01908126
679871.00000000	4.79970000	0.00066152	14.01000000	0.00016374	0.01893983
680371.00000000	4.80480000	0.00066689	14.01000000	0.00016550	0.01904666
680871.00000000	4.80970000	0.00066989	14.01000000	0.00016366	0.01894543
681371.00000000	4.81470000	0.00066997	14.01000000	0.00016014	0.01874541
681871.00000000	4.81970000	0.00067915	14.01000000	0.00014900	0.01808651
682371.00000000	4.82480000	0.00068378	14.01000000	0.00014899	0.01809046
682871.00000000	4.82970000	0.00069410	14.01000000	0.00013530	0.01724375
683371.00000000	4.83470000	0.00070051	14.01000000	0.00012848	0.01680805
683871.00000000	4.83970000	0.00070222	14.01000000	0.00013575	0.01728102
684373.00000000	4.84480000	0.00070725	14.01000000	0.00013090	0.01697408
684873.00000000	4.84970000	0.00070806	14.01000000	0.00012882	0.01684313
685374.00000000	4.85470000	0.00071115	14.01000000	0.00013084	0.01697884
685874.00000000	4.85980000	0.00071123	14.01000000	0.00013082	0.01698207
686374.00000000	4.86480000	0.00071927	14.01000000	0.00012046	0.01629968
686874.00000000	4.86970000	0.00072935	14.01000000	0.00011563	0.01597421
687374.00000000	4.87470000	0.00073130	14.01000000	0.00011463	0.01590895
687876.00000000	4.87980000	0.00073544	14.01000000	0.00010903	0.01551969
688376.00000000	4.88480000	0.00073357	14.01000000	0.00010655	0.01534564
688876.00000000	4.88970000	0.00073275	14.01000000	0.00010824	0.01547055
689376.00000000	4.89470000	0.00073666	14.01000000	0.00011122	0.01568668
689877.00000000	4.89980000	0.00074421	14.01000000	0.00010402	0.01517401
690378.00000000	4.90480000	0.00074973	14.00900000	0.00010236	0.01505667
690878.00000000	4.90970000	0.00075111	14.00900000	0.00010452	0.01521845
691378.00000000	4.91470000	0.00075241	14.00900000	0.00009838	0.01476812
691878.00000000	4.91980000	0.00074754	14.00900000	0.00009745	0.01470197
692378.00000000	4.92480000	0.00075533	14.00900000	0.00009002	0.01413399
692878.00000000	4.92970000	0.00076216	14.00800000	0.00008467	0.01371139
693379.00000000	4.93490000	0.00076817	14.00800000	0.00008129	0.01343779
693880.00000000	4.93980000	0.00076638	14.00800000	0.00008664	0.01387632
694380.00000000	4.94480000	0.00077799	14.00800000	0.00006970	0.01244980
694880.00000000	4.94970000	0.00078287	14.00800000	0.00006645	0.01215848
695380.00000000	4.95490000	0.00078408	14.00800000	0.00007335	0.01277816
695881.00000000	4.95980000	0.00078010	14.00800000	0.00008003	0.01335065
696381.00000000	4.96480000	0.00078563	14.00800000	0.00007159	0.01263005
696881.00000000	4.96970000	0.00079261	14.00800000	0.00005884	0.01145338
697381.00000000	4.97490000	0.00079156	14.00700000	0.00006134	0.01169650
697881.00000000	4.97980000	0.00079537	14.00700000	0.00006310	0.01186683
698381.00000000	4.98480000	0.00080529	14.00700000	0.00005531	0.01111274
698881.00000000	4.98970000	0.00081698	14.00700000	0.00004252	0.00974522
699381.00000000	4.99490000	0.00082380	14.00700000	0.00003668	0.00905373
699881.00000000	4.99980000	0.00083680	14.00700000	0.00001992	0.00667316
700381.00000000	5.00480000	0.00084289	14.00600000	0.00001682	0.00613442
700881.00000000	5.00970000	0.00083477	14.00600000	0.00002754	0.00785094
701381.00000000	5.01490000	0.00084346	14.00500000	0.00001260	0.00531170
701881.00000000	5.01980000	0.00084500	14.00500000	0.00000889	0.00446363
702381.00000000	5.02480000	0.00084663	14.00500000	0.00001305	0.00540874
702881.00000000	5.02970000	0.00084475	14.00500000	0.00002018	0.00672780
703381.00000000	5.03490000	0.00085434	14.00500000	0.00000942	0.00459744
703881.00000000	5.03980000	0.00086213	14.00500000	-0.00000541	0.00348591
704381.00000000	5.04490000	0.00087229	14.00500000	-0.00002510	0.00750787
704881.00000000	5.04970000	0.00087018	14.00500000	-0.00001386	0.00558112
705381.00000000	5.05490000	0.00086612	14.00500000	-0.00000088	0.00140827
705881.00000000	5.05980000	0.00087099	14.00500000	-0.00000218	0.00221556
706381.00000000	5.06480000	0.00087432	14.00500000	-0.00000142	0.00178865
706881.00000000	5.06970000	0.00087984	14.00500000	-0.00000374	0.00290315
707381.00000000	5.07490000	0.00087992	14.00500000	-0.00000402	0.00300892
707881.00000000	5.07980000	0.00087992	14.00500000	-0.00000881	0.00445684
708381.00000000	5.08480000	0.00089040	14.00500000	-0.00001793	0.00635844
708881.00000000	5.08970000	0.00088756	14.00500000	-0.00001177	0.00515282
709382.00000000	5.09490000	0.00089194	14.00500000	-0.00001236	0.00528264
709883.00000000	5.09980000	0.00089617	14.00500000	-0.00002361	0.00730124
710384.00000000	5.10480000	0.00090234	14.00500000	-0.00003674	0.00911081
710885.00000000	5.10990000	0.00091079	14.00500000	-0.00004325	0.00988743
711385.00000000	5.11490000	0.00091420	14.00500000	-0.00004410	0.00998737
711885.00000000	5.11980000	0.00091371	14.00500000	-0.00003946	0.00944931
712385.00000000	5.12480000	0.00091452	14.00500000	-0.00003893	0.00938716
712886.00000000	5.12990000	0.00091209	14.00500000	-0.00003407	0.00878385
713387.00000000	5.13490000	0.00091428	14.00500000	-0.00003922	0.00942683
713888.00000000	5.13980000	0.00092232	14.00500000	-0.00004554	0.01016123
714389.00000000	5.14500000	0.00092338	14.00500000	-0.00004665	0.01028709
714889.00000000	5.14990000	0.00092914	14.00500000	-0.00005363	0.01103195
715390.00000000	5.15490000	0.00094287	14.00500000	-0.00006606	0.01224676
715890.00000000	5.16000000	0.00095042	14.00500000	-0.00007062	0.01266558
716390.00000000	5.16500000	0.00094863	14.00500000	-0.00006311	0.01197613
716890.00000000	5.16990000	0.00094538	14.00500000	-0.00005783	0.01146734
717391.00000000	5.17490000	0.00094149	14.00500000	-0.00005702	0.01138860
717891.00000000	5.17980000	0.00095286	14.00500000	-0.00006824	0.01246220
718391.00000000	5.18500000	0.00095530	14.00500000	-0.00006398	0.01207040
718891.00000000	5.18990000	0.00095984	14.00500000	-0.00006035	0.01172505
719391.00000000	5.19490000	0.00096293	14.00500000	-0.00005866	0.01156272
719891.00000000	5.19980000	0.00096682	14.00500000	-0.00006644	0.01230823
720391.00000000	5.20500000	0.00097365	14.00500000	-0.00007394	0.01298790
720892.00000000	5.20990000	0.00098088	14.00500000	-0.00008310	0.01377240
721392.00000000	5.21490000	0.00098397	14.00500000	-0.00008901	0.01425719
721892.00000000	5.22000000	0.00097527	14.00500000	-0.00008377	0.01383412
722392.00000000	5.22500000	0.00096878	14.00500000	-0.00007320	0.01293513
722892.00000000	5.22990000	0.00098266	14.00500000	-0.00008612	0.01403417
723393.00000000	5.23490000	0.00099395	14.00500000	-0.00009338	0.01461715
723893.00000000	5.24000000	0.00099574	14.00500000	-0.00009356	0.01463482
724394.00000000	5.24500000	0.00099615	14.00500000	-0.00009175	0.01449541
724894.00000000	5.24990000	0.00100151	14.00500000	-0.00009599	0.01483070
725395.00000000	5.25490000	0.00100735	14.00500000	-0.00009695	0.01490759
725895.00000000	5.26000000	0.00100541	14.00500000	-0.00008708	0.01413244
726395.00000000	5.26500000	0.00100800	14.00500000	-0.00009311	0.01461693
726896.00000000	5.26990000	0.00101255	14.00400000	-0.00010093	0.01522161
727397.00000000	5.27500000	0.00101426	14.00400000	-0.00009779	0.01498690
727898.00000000	5.28000000	0.00102279	14.00400000	-0.00010279	0.01536843
728398.00000000	5.28500000	0.00102328	14.00400000	-0.00010422	0.01547915
728898.00000000	5.28990000	0.00101702	14.00400000	-0.00010148	0.01527719
729399.00000000	5.29500000	0.00102717	14.00300000	-0.00011101	0.01598268
729899.00000000	5.30000000	0.00103757	14.00300000	-0.00012163	0.01673391
730399.00000000	5.30500000	0.00103878	14.00300000	-0.00011725	0.01643348
730899.00000000	5.31010000	0.00103570	14.00300000	-0.00010758	0.01574503
731400.00000000	5.31500000	0.00104553	14.00200000	-0.00013011	0.01731906
731900.00000000	5.32000000	0.00104586	14.00100000	-0.00013233	0.01747058
732400.00000000	5.32500000	0.00104699	14.00100000	-0.00012356	0.01688567
732902.00000000	5.33010000	0.00105300	14.00100000	-0.00012421	0.01693413
733402.00000000	5.33500000	0.00105422	14.00000000	-0.00012517	0.01700339
733903.00000000	5.34000000	0.00106266	14.00000000	-0.00013560	0.01770201
734404.00000000	5.34500000	0.00106486	14.00000000	-0.00013104	0.01740529
734905.00000000	5.35010000	0.00107160	13.99900000	-0.00013684	0.01779103
735405.00000000	5.35500000	0.00106753	13.99800000	-0.00013342	0.01757114
735905.00000000	5.36020000	0.00106542	13.99800000	-0.00012456	0.01698155
736405.00000000	5.36510000	0.00106924	13.99800000	-0.00013471	0.01766413
736905.00000000	5.37010000	0.00107517	13.99800000	-0.00014924	0.01859655
737406.00000000	5.37500000	0.00107542	13.99800000	-0.00014518	0.01834634
737906.00000000	5.38000000	0.00107769	13.99800000	-0.00013823	0.01790588
738407.00000000	5.38510000	0.00109150	13.99800000	-0.00014737	0.01849312
738907.00000000	5.39010000	0.00109986	13.99800000	-0.00015664	0.01907000
739408.00000000	5.39500000	0.00109613	13.99800000	-0.00015390	0.01890693
739909.00000000	5.40020000	0.00110181	13.99700000	-0.00016472	0.01956501
740409.00000000	5.40510000	0.00110571	13.99700000	-0.00016576	0.01963114
740909.00000000	5.41010000	0.00111708	13.99700000	-0.00017154	0.01997515
741410.00000000	5.41500000	0.00112260	13.99700000	-0.00017792	0.02034754
741910.00000000	5.42020000	0.00111562	13.99700000	-0.00016766	0.01975681
742410.00000000	5.42510000	0.00111465	13.99700000	-0.00016514	0.01961255
742910.00000000	5.43010000	0.00111546	13.99700000	-0.00016646	0.01969522
743410.00000000	5.43500000	0.00112066	13.99700000	-0.00016921	0.01986172
743910.00000000	5.44000000	0.00112667	13.99700000	-0.00017612	0.02026774
744410.00000000	5.44510000	0.00112602	13.99700000	-0.00017815	0.02038877
744911.00000000	5.45010000	0.00112715	13.99700000	-0.00017213	0.02004601
745411.00000000	5.45500000	0.00114047	13.99600000	-0.00017913	0.02045436
745911.00000000	5.46020000	0.00114469	13.99600000	-0.00018569	0.02083057
746411.00000000	5.46510000	0.00114323	13.99600000	-0.00018650	0.02088061
746911.00000000	5.47010000	0.00114989	13.99600000	-0.00019256	0.02122188
747411.00000000	5.47500000	0.00115542	13.99600000	-0.00019807	0.02152795
747911.00000000	5.48020000	0.00115672	13.99600000	-0.00018774	0.02096390
748411.00000000	5.48510000	0.00115818	13.99600000	-0.00017849	0.02044563
748911.00000000	5.49010000	0.00115687	13.99600000	-0.00016666	0.01976129
749411.00000000	5.49500000	0.00116061	13.99600000	-0.00017705	0.02037214
749911.00000000	5.50020000	0.00116435	13.99600000	-0.00019613	0.02144714
750412.00000000	5.50510000	0.00116565	13.99600000	-0.00021134	0.02226782
750912.00000000	5.51010000	0.00117133	13.99600000	-0.00021231	0.02232413
751412.00000000	5.51500000	0.00116971	13.99600000	-0.00020005	0.02167458
751912.00000000	5.52020000	0.00117767	13.99600000	-0.00020203	0.02178697
752412.00000000	5.52510000	0.00118400	13.99700000	-0.00019980	0.02167108
752913.00000000	5.53010000	0.00118969	13.99700000	-0.00020640	0.02203111
753414.00000000	5.53500000	0.00118514	13.99700000	-0.00021185	0.02232510
753915.00000000	5.54020000	0.00119001	13.99700000	-0.00021821	0.02266283
754415.00000000	5.54510000	0.00119619	13.99700000	-0.00022406	0.02296980
754915.00000000	5.55010000	0.00119863	13.99700000	-0.00022617	0.02308307
755416.00000000	5.55520000	0.00120171	13.99700000	-0.00021775	0.02265469
755917.00000000	5.56020000	0.00120934	13.99700000	-0.00021349	0.02243681
756417.00000000	5.56510000	0.00120707	13.99700000	-0.00020015	0.02172955
756917.00000000	5.57030000	0.00121536	13.99700000	-0.00020975	0.02224953
757417.00000000	5.57520000	0.00121259	13.99700000	-0.00021237	0.02239276
757918.00000000	5.58020000	0.00121698	13.99700000	-0.00021449	0.02250950
758418.00000000	5.58510000	0.00121113	13.99700000	-0.00020349	0.02192950
758918.00000000	5.59010000	0.00120886	13.99700000	-0.00019391	0.02141188
759418.00000000	5.59520000	0.00121227	13.99700000	-0.00019535	0.02149616
759918.00000000	5.60020000	0.00121194	13.99700000	-0.00019229	0.02133193
760418.00000000	5.60510000	0.00121844	13.99700000	-0.00019571	0.02152547
760918.00000000	5.61010000	0.00122185	13.99700000	-0.00020146	0.02184422
761419.00000000	5.61520000	0.00122007	13.99700000	-0.00020759	0.02217897
761920.00000000	5.62020000	0.00122770	13.99700000	-0.00021648	0.02265427
762422.00000000	5.62530000	0.00122932	13.99600000	-0.00021623	0.02264595
762922.00000000	5.63030000	0.00123306	13.99600000	-0.00021711	0.02269714
763423.00000000	5.63520000	0.00123761	13.99600000	-0.00021526	0.02260536
763923.00000000	5.64020000	0.00123761	13.99600000	-0.00021512	0.02260281
764423.00000000	5.64510000	0.00124248	13.99600000	-0.00021962	0.02284325
764923.00000000	5.65030000	0.00124443	13.99600000	-0.00021391	0.02254927
765424.00000000	5.65520000	0.00124914	13.99600000	-0.00021300	0.02250628
765924.00000000	5.66020000	0.00125645	13.99600000	-0.00021938	0.02284560
766425.00000000	5.66530000	0.00126490	13.99600000	-0.00023043	0.02341949
766925.00000000	5.67030000	0.00126896	13.99600000	-0.00023533	0.02367243
767426.00000000	5.67520000	0.00126555	13.99600000	-0.00023401	0.02361074
767926.00000000	5.68030000	0.00126815	13.99600000	-0.00023455	0.02364324
768427.00000000	5.68530000	0.00127188	13.99600000	-0.00022721	0.02327592
768928.00000000	5.69030000	0.00127692	13.99600000	-0.00023027	0.02343692
769429.00000000	5.69520000	0.00128536	13.99600000	-0.00024053	0.02395840
769929.00000000	5.70030000	0.00128277	13.99600000	-0.00023102	0.02348566
770429.00000000	5.70530000	0.00128196	13.99600000	-0.00021805	0.02282191
770929.00000000	5.71030000	0.00128439	13.99600000	-0.00022636	0.02325757
771429.00000000	5.71520000	0.00128455	13.99600000	-0.00024001	0.02395386
771929.00000000	5.72030000	0.00128488	13.99600000	-0.00023709	0.02381266
772430.00000000	5.72530000	0.00129462	13.99600000	-0.00023845	0.02388640
772930.00000000	5.73030000	0.00130274	13.99600000	-0.00024802	0.02436606
773430.00000000	5.73520000	0.00129495	13.99600000	-0.00024242	0.02409479
773930.00000000	5.74030000	0.00129154	13.99600000	-0.00023741	0.02384990
774431.00000000	5.74530000	0.00129576	13.99600000	-0.00023016	0.02348781
774931.00000000	5.75030000	0.00129609	13.99600000	-0.00022182	0.02306356
775431.00000000	5.75520000	0.00130274	13.99600000	-0.00022580	0.02327416
775931.00000000	5.76030000	0.00130632	13.99600000	-0.00022954	0.02347134
776431.00000000	5.76530000	0.00130031	13.99600000	-0.00021607	0.02277754
776931.00000000	5.77030000	0.00131266	13.99600000	-0.00022752	0.02337790
777432.00000000	5.77540000	0.00131753	13.99600000	-0.00023341	0.02368384
777932.00000000	5.78030000	0.00131802	13.99700000	-0.00024213	0.02412770
778433.00000000	5.78530000	0.00132078	13.99700000	-0.00024292	0.02417212
778933.00000000	5.79030000	0.00132581	13.99700000	-0.00024550	0.02430517
779434.00000000	5.79540000	0.00132971	13.99700000	-0.00024280	0.02417681
779934.00000000	5.80030000	0.00133183	13.99800000	-0.00024028	0.02405574
780435.00000000	5.80530000	0.00133979	13.99800000	-0.00024752	0.02442096
780935.00000000	5.81030000	0.00134206	13.99800000	-0.00025033	0.02456428
781435.00000000	5.81540000	0.00133394	13.99800000	-0.00023716	0.02391496
781935.00000000	5.82030000	0.00133459	13.99800000	-0.00023345	0.02373196
782435.00000000	5.82530000	0.00132923	13.99800000	-0.00022291	0.02319475
782935.00000000	5.83030000	0.00133378	13.99800000	-0.00022427	0.02327041
783435.00000000	5.83540000	0.00134807	13.99800000	-0.00023937	0.02404635
783936.00000000	5.84030000	0.00135180	13.99800000	-0.00023304	0.02373125
784437.00000000	5.84530000	0.00136367	13.99800000	-0.00024063	0.02412002
784937.00000000	5.85040000	0.00136464	13.99800000	-0.00024959	0.02457020
785437.00000000	5.85540000	0.00136512	13.99800000	-0.00025560	0.02486958
785937.00000000	5.86030000	0.00136350	13.99800000	-0.00026079	0.02512603
786437.00000000	5.86530000	0.00136106	13.99800000	-0.00025137	0.02467325
786938.00000000	5.87040000	0.00135863	13.99800000	-0.00024474	0.02435109
787438.00000000	5.87540000	0.00136870	13.99800000	-0.00024779	0.02450764
787938.00000000	5.88030000	0.00138900	13.99800000	-0.00025805	0.02501509
788439.00000000	5.88530000	0.00138852	13.99800000	-0.00025793	0.02501445
788940.00000000	5.89040000	0.00139420	13.99800000	-0.00026889	0.02554590
789441.00000000	5.89540000	0.00138348	13.99800000	-0.00024852	0.02456467
789941.00000000	5.90030000	0.00138121	13.99800000	-0.00023724	0.02400576
790441.00000000	5.90550000	0.00138592	13.99800000	-0.00024111	0.02420607
790941.00000000	5.91040000	0.00139112	13.99800000	-0.00025932	0.02510882
791441.00000000	5.91540000	0.00139225	13.99800000	-0.00026061	0.02517632
791941.00000000	5.92030000	0.00139907	13.99800000	-0.00025786	0.02504841
792441.00000000	5.92550000	0.00140054	13.99800000	-0.00024948	0.02464330
792941.00000000	5.93040000	0.00140704	13.99900000	-0.00025726	0.02502993
793441.00000000	5.93540000	0.00141321	13.99900000	-0.00026797	0.02555063
793941.00000000	5.94030000	0.00141337	13.99900000	-0.00027097	0.02569902
794441.00000000	5.94550000	0.00141012	13.99900000	-0.00026189	0.02527007
794941.00000000	5.95040000	0.00141987	13.99900000	-0.00026339	0.02534734
795441.00000000	5.95540000	0.00141906	13.99900000	-0.00025712	0.02504911
795941.00000000	5.96030000	0.00140947	13.99900000	-0.00024979	0.02469450
796441.00000000	5.96550000	0.00141369	13.99900000	-0.00025649	0.02502904
796941.00000000	5.97040000	0.00142068	13.99900000	-0.00025746	0.02508176
797441.00000000	5.97540000	0.00143140	13.99900000	-0.00027186	0.02577907
797941.00000000	5.98030000	0.00144212	13.99900000	-0.00028896	0.02658263
798441.00000000	5.98550000	0.00144439	13.99900000	-0.00028887	0.02658421
798941.00000000	5.99040000	0.00143969	13.99900000	-0.00027350	0.02587284
799441.00000000	5.99540000	0.00144732	13.99900000	-0.00027606	0.02599881
799941.00000000	6.00030000	0.00144634	13.99900000	-0.00026967	0.02570143
800441.00000000	6.00530000	0.00144082	13.99900000	-0.00025747	0.02511893
800941.00000000	6.01040000	0.00144586	13.99900000	-0.00026177	0.02533281
801441.00000000	6.01540000	0.00144391	13.99900000	-0.00026541	0.02551374
801941.00000000	6.02030000	0.00143725	13.99900000	-0.00025257	0.02489426
802441.00000000	6.02530000	0.00145674	13.99900000	-0.00026650	0.02557672
802941.00000000	6.03040000	0.00145788	13.99900000	-0.00026495	0.02550755
803441.00000000	6.03540000	0.00145106	13.99900000	-0.00025341	0.02495101
803941.00000000	6.04040000	0.00145025	13.99900000	-0.00025463	0.02501619
804441.00000000	6.04550000	0.00145073	14.00000000	-0.00024666	0.02462693
804941.00000000	6.05040000	0.00144619	14.00000000	-0.00023780	0.02418538
805441.00000000	6.05540000	0.00143156	14.00000000	-0.00022768	0.02366980
805941.00000000	6.06040000	0.00144196	14.00000000	-0.00023800	0.02420535
806442.00000000	6.06550000	0.00145463	14.00100000	-0.00024666	0.02464729
806943.00000000	6.07040000	0.00147298	14.00100000	-0.00026083	0.02535020
807444.00000000	6.07540000	0.00146941	14.00100000	-0.00025223	0.02493392
807944.00000000	6.08040000	0.00147266	14.00100000	-0.00025224	0.02493981
808444.00000000	6.08550000	0.00148321	14.00100000	-0.00026876	0.02574894
