10.0K Nb4Ta_D1_1.01mm_210C_48h_410C_50h_670C_48h 11-14-2019
2:49 PM, Thursday, November 14, 2019
File Description: l=4.75mm;d=1.1mm
Vibration Amplitude [mm]: 1.500
Calibrated at 1.5mm; Data apporpriately scaled for reduced amplitude
Vibration Frequency [Hz]: 55.00
Helium Level [%]: 64.5
Center [mm]: 14.26
Operator Name: Nawaraj

Time [ms]	Field [T]	Moment [emu]	Temp [K]	dMoment [emu]	Kramer
16550.00000000	-1.83340000	-0.02819654	10.02000000	0.07505076	0.31878057
17051.00000000	-1.82850000	-0.02902563	10.02000000	0.07600313	0.32058226
17552.00000000	-1.82340000	-0.02983652	10.02000000	0.07695280	0.32235373
18053.00000000	-1.81840000	-0.03061880	10.02000000	0.07787465	0.32405627
18553.00000000	-1.81340000	-0.03136211	10.02000000	0.07873547	0.32561815
19053.00000000	-1.80850000	-0.03208204	10.02000000	0.07957050	0.32711893
19553.00000000	-1.80340000	-0.03277078	10.02000000	0.08036092	0.32850764
20054.00000000	-1.79840000	-0.03344125	10.02000000	0.08113831	0.32986373
20555.00000000	-1.79340000	-0.03408325	10.02000000	0.08188802	0.33115359
21057.00000000	-1.78830000	-0.03471217	10.02000000	0.08263962	0.33243309
21557.00000000	-1.78330000	-0.03530736	10.01900000	0.08335707	0.33363940
22058.00000000	-1.77840000	-0.03589471	10.01900000	0.08405132	0.33479552
22558.00000000	-1.77340000	-0.03647948	10.01900000	0.08476495	0.33597722
23058.00000000	-1.76830000	-0.03704088	10.01900000	0.08547024	0.33712926
23559.00000000	-1.76330000	-0.03759185	10.01900000	0.08616497	0.33825709
24059.00000000	-1.75820000	-0.03811428	10.01900000	0.08682326	0.33930099
24561.00000000	-1.75330000	-0.03860284	10.01900000	0.08744806	0.34028214
25062.00000000	-1.74830000	-0.03909148	10.01900000	0.08808223	0.34127001
25563.00000000	-1.74330000	-0.03958270	10.01900000	0.08871716	0.34225266
26063.00000000	-1.73840000	-0.04006091	10.01900000	0.08932578	0.34318305
26563.00000000	-1.73330000	-0.04052611	10.01900000	0.08992982	0.34408861
27063.00000000	-1.72830000	-0.04096794	10.01900000	0.09049819	0.34492505
27564.00000000	-1.72330000	-0.04139941	10.01900000	0.09106758	0.34575791
28064.00000000	-1.71840000	-0.04180479	10.01900000	0.09161020	0.34653970
28565.00000000	-1.71330000	-0.04220764	10.01900000	0.09215190	0.34730458
29065.00000000	-1.70830000	-0.04260028	10.01900000	0.09266856	0.34802244
29565.00000000	-1.70330000	-0.04298754	10.01900000	0.09317648	0.34871927
30065.00000000	-1.69820000	-0.04338256	10.01900000	0.09370440	0.34944368
30566.00000000	-1.69330000	-0.04376464	10.01900000	0.09423309	0.35017505
31066.00000000	-1.68830000	-0.04414147	10.01900000	0.09476896	0.35090978
31566.00000000	-1.68330000	-0.04448975	10.01900000	0.09529670	0.35162464
32066.00000000	-1.67820000	-0.04482502	10.01900000	0.09581518	0.35231252
32567.00000000	-1.67330000	-0.04515246	10.01900000	0.09626523	0.35288091
33067.00000000	-1.66830000	-0.04546695	10.01900000	0.09666438	0.35334729
33568.00000000	-1.66320000	-0.04577886	10.01900000	0.09710650	0.35388346
34068.00000000	-1.65820000	-0.04608292	10.01800000	0.09754092	0.35440729
34569.00000000	-1.65330000	-0.04637398	10.01800000	0.09796080	0.35490661
35069.00000000	-1.64830000	-0.04666769	10.01800000	0.09838035	0.35539658
35569.00000000	-1.64320000	-0.04696133	10.01700000	0.09881245	0.35590037
36069.00000000	-1.63820000	-0.04724203	10.01700000	0.09924953	0.35641499
36569.00000000	-1.63330000	-0.04750454	10.01600000	0.09966749	0.35689729
37070.00000000	-1.62830000	-0.04775662	10.01600000	0.10007510	0.35735233
37570.00000000	-1.62320000	-0.04800878	10.01500000	0.10048217	0.35779767
38070.00000000	-1.61820000	-0.04825303	10.01500000	0.10087385	0.35821795
38570.00000000	-1.61330000	-0.04847656	10.01400000	0.10125289	0.35861835
39070.00000000	-1.60830000	-0.04870528	10.01400000	0.10163570	0.35901691
39570.00000000	-1.60320000	-0.04893658	10.01400000	0.10201367	0.35939837
40070.00000000	-1.59820000	-0.04916789	10.01300000	0.10239690	0.35979174
40570.00000000	-1.59330000	-0.04938883	10.01300000	0.10277476	0.36017836
41070.00000000	-1.58830000	-0.04960454	10.01200000	0.10315352	0.36055802
41570.00000000	-1.58320000	-0.04980981	10.01100000	0.10350327	0.36087848
42070.00000000	-1.57820000	-0.04999956	10.01100000	0.10383079	0.36116329
42570.00000000	-1.57330000	-0.05018671	10.01000000	0.10416605	0.36146478
43071.00000000	-1.56830000	-0.05038423	10.01000000	0.10449550	0.36174795
43571.00000000	-1.56320000	-0.05057915	10.01000000	0.10480652	0.36199101
44071.00000000	-1.55820000	-0.05075847	10.01000000	0.10511689	0.36223637
44571.00000000	-1.55330000	-0.05094562	10.01000000	0.10547139	0.36256108
45071.00000000	-1.54830000	-0.05113796	10.01000000	0.10583854	0.36289894
45571.00000000	-1.54320000	-0.05132763	10.01000000	0.10619499	0.36320981
46072.00000000	-1.53820000	-0.05149660	10.01000000	0.10652931	0.36348606
46572.00000000	-1.53330000	-0.05167333	10.01000000	0.10686149	0.36376205
47073.00000000	-1.52810000	-0.05187343	10.00900000	0.10722414	0.36406944
47573.00000000	-1.52320000	-0.05206317	10.00900000	0.10756769	0.36435954
48073.00000000	-1.51820000	-0.05223732	10.00900000	0.10789600	0.36461533
48574.00000000	-1.51330000	-0.05241922	10.00900000	0.10824752	0.36491375
49074.00000000	-1.50810000	-0.05261932	10.00900000	0.10861278	0.36521449
49574.00000000	-1.50320000	-0.05282467	10.01000000	0.10896116	0.36550225
50074.00000000	-1.49820000	-0.05301700	10.01000000	0.10928904	0.36574699
50575.00000000	-1.49330000	-0.05320409	10.01000000	0.10961377	0.36599008
51075.00000000	-1.48810000	-0.05338348	10.01000000	0.10995663	0.36624251
51575.00000000	-1.48320000	-0.05356021	10.01000000	0.11029439	0.36650224
52076.00000000	-1.47820000	-0.05373429	10.01000000	0.11064045	0.36676701
52577.00000000	-1.47310000	-0.05388765	10.01000000	0.11097267	0.36700001
53077.00000000	-1.46810000	-0.05405661	10.00900000	0.11131591	0.36725485
53577.00000000	-1.46320000	-0.05423852	10.00900000	0.11165666	0.36750922
54077.00000000	-1.45820000	-0.05441525	10.00900000	0.11199196	0.36774578
54577.00000000	-1.45310000	-0.05459198	10.00900000	0.11234813	0.36800761
55077.00000000	-1.44810000	-0.05478691	10.00900000	0.11272306	0.36830365
55578.00000000	-1.44320000	-0.05495321	10.00900000	0.11306413	0.36854800
56078.00000000	-1.43820000	-0.05509356	10.00900000	0.11337425	0.36873302
56578.00000000	-1.43310000	-0.05524434	10.00900000	0.11371692	0.36896203
57078.00000000	-1.42810000	-0.05542107	10.00900000	0.11406859	0.36920934
57579.00000000	-1.42320000	-0.05560815	10.00900000	0.11442600	0.36946971
58080.00000000	-1.41820000	-0.05578489	10.00900000	0.11476787	0.36969582
58580.00000000	-1.41310000	-0.05596162	10.00900000	0.11510764	0.36990933
59080.00000000	-1.40810000	-0.05612799	10.00900000	0.11544753	0.37012695
59580.00000000	-1.40320000	-0.05629948	10.00900000	0.11580114	0.37037044
60081.00000000	-1.39810000	-0.05648663	10.00900000	0.11618002	0.37063830
60581.00000000	-1.39310000	-0.05667897	10.01000000	0.11656490	0.37091933
61082.00000000	-1.38810000	-0.05686088	10.01000000	0.11694081	0.37118314
61582.00000000	-1.38320000	-0.05703761	10.01000000	0.11731150	0.37144246
62082.00000000	-1.37810000	-0.05720916	10.01000000	0.11769177	0.37170057
62583.00000000	-1.37310000	-0.05736511	10.01000000	0.11803510	0.37190424
63084.00000000	-1.36810000	-0.05754184	10.01000000	0.11840221	0.37214258
63584.00000000	-1.36320000	-0.05773935	10.01000000	0.11879958	0.37243230
64084.00000000	-1.35810000	-0.05795247	10.01000000	0.11923467	0.37276422
64585.00000000	-1.35310000	-0.05814998	10.01000000	0.11964613	0.37306267
65085.00000000	-1.34810000	-0.05833713	10.01000000	0.12004552	0.37333912
65585.00000000	-1.34300000	-0.05850862	10.01000000	0.12042816	0.37357950
66085.00000000	-1.33810000	-0.05868017	10.01000000	0.12080284	0.37381844
66585.00000000	-1.33310000	-0.05885690	10.01000000	0.12118618	0.37406082
67085.00000000	-1.32810000	-0.05904406	10.01000000	0.12159671	0.37434204
67585.00000000	-1.32320000	-0.05923115	10.01000000	0.12199934	0.37461495
68085.00000000	-1.31800000	-0.05942348	10.01000000	0.12240543	0.37486871
68586.00000000	-1.31310000	-0.05961581	10.01100000	0.12281532	0.37514635
69086.00000000	-1.30810000	-0.05979772	10.01100000	0.12323700	0.37543157
69586.00000000	-1.30300000	-0.05997970	10.01100000	0.12366138	0.37571034
70086.00000000	-1.29800000	-0.06015643	10.01100000	0.12404255	0.37592742
70586.00000000	-1.29310000	-0.06034870	10.01100000	0.12442226	0.37614654
71086.00000000	-1.28810000	-0.06056188	10.01100000	0.12484471	0.37641980
71586.00000000	-1.28300000	-0.06076457	10.01100000	0.12526469	0.37667864
72087.00000000	-1.27800000	-0.06094648	10.01200000	0.12564009	0.37687457
72587.00000000	-1.27310000	-0.06112321	10.01200000	0.12601508	0.37707426
73088.00000000	-1.26810000	-0.06133114	10.01200000	0.12644491	0.37734539
73589.00000000	-1.26300000	-0.06154943	10.01200000	0.12687201	0.37760154
74089.00000000	-1.25800000	-0.06175219	10.01200000	0.12724690	0.37778418
74590.00000000	-1.25310000	-0.06196530	10.01300000	0.12764796	0.37801007
75091.00000000	-1.24810000	-0.06220437	10.01300000	0.12811797	0.37832703
75591.00000000	-1.24300000	-0.06243309	10.01300000	0.12859614	0.37864458
76091.00000000	-1.23800000	-0.06264102	10.01300000	0.12904389	0.37892118
76591.00000000	-1.23310000	-0.06284896	10.01300000	0.12945843	0.37915322
77091.00000000	-1.22800000	-0.06306725	10.01300000	0.12988583	0.37938528
77592.00000000	-1.22300000	-0.06331157	10.01300000	0.13034986	0.37967490
78092.00000000	-1.21800000	-0.06355071	10.01300000	0.13082462	0.37997634
78592.00000000	-1.21310000	-0.06376382	10.01300000	0.13130207	0.38028565
79092.00000000	-1.20800000	-0.06394573	10.01300000	0.13175015	0.38053297
79592.00000000	-1.20300000	-0.06414842	10.01300000	0.13218189	0.38076094
80092.00000000	-1.19800000	-0.06436678	10.01300000	0.13258702	0.38094714
80592.00000000	-1.19310000	-0.06461627	10.01300000	0.13303029	0.38119262
81092.00000000	-1.18800000	-0.06487095	10.01300000	0.13350204	0.38145917
81592.00000000	-1.18300000	-0.06509966	10.01300000	0.13397112	0.38172604
82092.00000000	-1.17800000	-0.06533355	10.01200000	0.13444816	0.38200035
82592.00000000	-1.17310000	-0.06555191	10.01200000	0.13489965	0.38224267
83092.00000000	-1.16800000	-0.06578063	10.01200000	0.13536816	0.38248902
83593.00000000	-1.16300000	-0.06601970	10.01200000	0.13584570	0.38275236
84093.00000000	-1.15800000	-0.06625359	10.01100000	0.13631755	0.38300376
84594.00000000	-1.15310000	-0.06649273	10.01100000	0.13681221	0.38329148
85094.00000000	-1.14800000	-0.06672662	10.01000000	0.13731314	0.38356725
85594.00000000	-1.14300000	-0.06698137	10.01000000	0.13781227	0.38384466
86094.00000000	-1.13800000	-0.06724122	10.01000000	0.13831605	0.38412436
86594.00000000	-1.13290000	-0.06746475	10.01000000	0.13878858	0.38434813
87095.00000000	-1.12800000	-0.06765709	10.00900000	0.13922220	0.38453114
87595.00000000	-1.12300000	-0.06787538	10.00900000	0.13969579	0.38475706
88096.00000000	-1.11800000	-0.06810409	10.00900000	0.14018619	0.38500207
88596.00000000	-1.11290000	-0.06833792	10.00900000	0.14069488	0.38525935
89096.00000000	-1.10800000	-0.06855117	10.00900000	0.14117034	0.38548428
89597.00000000	-1.10300000	-0.06875897	10.00900000	0.14165355	0.38570708
90097.00000000	-1.09800000	-0.06897767	10.00800000	0.14211472	0.38589585
90598.00000000	-1.09290000	-0.06922702	10.00700000	0.14260887	0.38611651
91099.00000000	-1.08800000	-0.06948660	10.00700000	0.14313594	0.38639507
91600.00000000	-1.08300000	-0.06974141	10.00700000	0.14368149	0.38668518
92100.00000000	-1.07790000	-0.06999077	10.00700000	0.14422218	0.38695517
92600.00000000	-1.07290000	-0.07025580	10.00700000	0.14477258	0.38724246
93100.00000000	-1.06800000	-0.07052083	10.00700000	0.14531180	0.38751922
93600.00000000	-1.06300000	-0.07075997	10.00700000	0.14582695	0.38775036
94100.00000000	-1.05790000	-0.07098889	10.00700000	0.14634476	0.38797143
94600.00000000	-1.05290000	-0.07121781	10.00700000	0.14687241	0.38821016
95100.00000000	-1.04800000	-0.07147738	10.00700000	0.14743205	0.38849574
95600.00000000	-1.04300000	-0.07174786	10.00700000	0.14800900	0.38879005
96100.00000000	-1.03790000	-0.07201289	10.00700000	0.14862176	0.38911688
96600.00000000	-1.03290000	-0.07226770	10.00700000	0.14920752	0.38941254
97100.00000000	-1.02800000	-0.07252728	10.00700000	0.14978625	0.38970345
97600.00000000	-1.02300000	-0.07278754	10.00700000	0.15035440	0.38996621
98100.00000000	-1.01790000	-0.07304235	10.00800000	0.15093674	0.39023280
98600.00000000	-1.01290000	-0.07329171	10.00800000	0.15154519	0.39053748
99100.00000000	-1.00800000	-0.07355129	10.00800000	0.15218126	0.39088205
99601.00000000	-1.00300000	-0.07382177	10.00800000	0.15278861	0.39117466
100102.00000000	-0.99800000	-0.07409701	10.00800000	0.15342593	0.39150022
100603.00000000	-0.99290000	-0.07439883	10.00800000	0.15408452	0.39183740
101104.00000000	-0.98800000	-0.07471087	10.00800000	0.15472724	0.39216843
101605.00000000	-0.98280000	-0.07502291	10.00800000	0.15537345	0.39246839
102105.00000000	-0.97790000	-0.07530838	10.00800000	0.15597256	0.39273329
102605.00000000	-0.97290000	-0.07560475	10.00800000	0.15660719	0.39302746
103105.00000000	-0.96800000	-0.07590657	10.00900000	0.15724721	0.39333293
103605.00000000	-0.96280000	-0.07620226	10.00900000	0.15787694	0.39358938
104105.00000000	-0.95790000	-0.07649862	10.00900000	0.15848132	0.39383932
104605.00000000	-0.95290000	-0.07681066	10.00900000	0.15912803	0.39412608
105105.00000000	-0.94800000	-0.07713292	10.00900000	0.15979250	0.39443939
105605.00000000	-0.94300000	-0.07744973	10.00900000	0.16046744	0.39474932
106105.00000000	-0.93790000	-0.07776177	10.00900000	0.16115206	0.39505454
106606.00000000	-0.93290000	-0.07805269	10.00900000	0.16176773	0.39527989
107106.00000000	-0.92800000	-0.07833884	10.00900000	0.16235508	0.39547583
107607.00000000	-0.92280000	-0.07864543	10.00800000	0.16299216	0.39569472
108108.00000000	-0.91790000	-0.07896292	10.00800000	0.16364663	0.39596096
108609.00000000	-0.91290000	-0.07927427	10.00800000	0.16431408	0.39622620
109110.00000000	-0.90800000	-0.07957609	10.00800000	0.16494258	0.39644948
109610.00000000	-0.90280000	-0.07991402	10.00800000	0.16559483	0.39666262
110110.00000000	-0.89770000	-0.08026217	10.00800000	0.16627040	0.39690838
110610.00000000	-0.89290000	-0.08058988	10.00800000	0.16694709	0.39718252
111110.00000000	-0.88780000	-0.08091691	10.00800000	0.16767456	0.39747733
111610.00000000	-0.88280000	-0.08123917	10.00800000	0.16840214	0.39777675
112110.00000000	-0.87790000	-0.08158255	10.00800000	0.16912857	0.39807944
112610.00000000	-0.87290000	-0.08193069	10.00800000	0.16985731	0.39836690
113110.00000000	-0.86800000	-0.08226317	10.00800000	0.17056866	0.39863878
113610.00000000	-0.86280000	-0.08259088	10.00800000	0.17129056	0.39888183
114112.00000000	-0.85790000	-0.08291314	10.00800000	0.17198484	0.39912070
114612.00000000	-0.85280000	-0.08324562	10.00800000	0.17272834	0.39938670
115112.00000000	-0.84780000	-0.08360467	10.00800000	0.17350339	0.39969373
115612.00000000	-0.84280000	-0.08398416	10.00800000	0.17429893	0.40001704
116112.00000000	-0.83790000	-0.08434797	10.00800000	0.17505744	0.40030253
116613.00000000	-0.83290000	-0.08469612	10.00800000	0.17580872	0.40056078
117113.00000000	-0.82780000	-0.08503405	10.00800000	0.17658206	0.40082486
117613.00000000	-0.82280000	-0.08540332	10.00800000	0.17740131	0.40114556
118113.00000000	-0.81790000	-0.08578281	10.00800000	0.17820599	0.40145438
118613.00000000	-0.81270000	-0.08615208	10.00800000	0.17902310	0.40173262
119113.00000000	-0.80780000	-0.08652067	10.00800000	0.17984038	0.40204028
119613.00000000	-0.80280000	-0.08689538	10.00800000	0.18069641	0.40237094
120114.00000000	-0.79790000	-0.08727964	10.00800000	0.18153223	0.40268364
120614.00000000	-0.79270000	-0.08766935	10.00800000	0.18236663	0.40294884
121115.00000000	-0.78780000	-0.08804407	10.00800000	0.18317332	0.40321354
121616.00000000	-0.78280000	-0.08841266	10.00800000	0.18403852	0.40352186
122117.00000000	-0.77790000	-0.08880305	10.00800000	0.18495926	0.40389547
122617.00000000	-0.77270000	-0.08919752	10.00800000	0.18587344	0.40421404
123117.00000000	-0.76780000	-0.08958791	10.00800000	0.18671227	0.40448131
123617.00000000	-0.76280000	-0.08998784	10.00900000	0.18760215	0.40478236
124118.00000000	-0.75770000	-0.09039322	10.00900000	0.18853923	0.40511207
124618.00000000	-0.75270000	-0.09079383	10.00900000	0.18944797	0.40541560
125118.00000000	-0.74780000	-0.09121965	10.00900000	0.19038817	0.40575730
125618.00000000	-0.74280000	-0.09165091	10.00900000	0.19131800	0.40606531
126118.00000000	-0.73790000	-0.09209853	10.01000000	0.19228302	0.40641511
126618.00000000	-0.73270000	-0.09256591	10.01000000	0.19331746	0.40678702
127118.00000000	-0.72780000	-0.09301830	10.01000000	0.19429454	0.40713020
127618.00000000	-0.72280000	-0.09341823	10.01000000	0.19520701	0.40738237
128118.00000000	-0.71790000	-0.09381884	10.01000000	0.19613179	0.40765238
128618.00000000	-0.71270000	-0.09424534	10.01000000	0.19713643	0.40795300
129118.00000000	-0.70780000	-0.09470794	10.01000000	0.19811389	0.40825837
129618.00000000	-0.70280000	-0.09518077	10.01000000	0.19909338	0.40854166
130118.00000000	-0.69790000	-0.09565360	10.01000000	0.20011086	0.40886847
130618.00000000	-0.69270000	-0.09609577	10.01000000	0.20116040	0.40917354
131118.00000000	-0.68780000	-0.09651137	10.01000000	0.20215400	0.40945551
131619.00000000	-0.68280000	-0.09695830	10.01100000	0.20317860	0.40974377
132119.00000000	-0.67790000	-0.09744203	10.01100000	0.20419314	0.41002656
132619.00000000	-0.67270000	-0.09794075	10.01000000	0.20519469	0.41024039
133120.00000000	-0.66780000	-0.09842925	10.01000000	0.20619221	0.41048542
133621.00000000	-0.66280000	-0.09890208	10.01000000	0.20725447	0.41076892
134122.00000000	-0.65770000	-0.09938035	10.01100000	0.20837903	0.41108721
134622.00000000	-0.65270000	-0.09986408	10.01100000	0.20950620	0.41141189
135122.00000000	-0.64780000	-0.10035803	10.01100000	0.21061367	0.41172147
135622.00000000	-0.64280000	-0.10085130	10.01100000	0.21167286	0.41195668
136123.00000000	-0.63770000	-0.10136092	10.01100000	0.21277836	0.41220934
136623.00000000	-0.63270000	-0.10187530	10.01100000	0.21384613	0.41242992
137123.00000000	-0.62780000	-0.10239514	10.01100000	0.21499113	0.41272958
137623.00000000	-0.62270000	-0.10291498	10.01100000	0.21616635	0.41301304
138123.00000000	-0.61770000	-0.10346616	10.01100000	0.21735404	0.41331223
138623.00000000	-0.61270000	-0.10403301	10.01100000	0.21859076	0.41364509
139123.00000000	-0.60780000	-0.10461007	10.01100000	0.21985195	0.41400476
139623.00000000	-0.60270000	-0.10517079	10.01100000	0.22110379	0.41430807
140123.00000000	-0.59770000	-0.10572197	10.01100000	0.22228862	0.41455239
140624.00000000	-0.59270000	-0.10626293	10.01100000	0.22347603	0.41478611
141124.00000000	-0.58780000	-0.10681887	10.01100000	0.22468488	0.41504417
141624.00000000	-0.58270000	-0.10739049	10.01100000	0.22598613	0.41533846
142124.00000000	-0.57770000	-0.10798323	10.01100000	0.22729773	0.41564556
142624.00000000	-0.57270000	-0.10859641	10.01100000	0.22858078	0.41591219
143124.00000000	-0.56780000	-0.10919460	10.01100000	0.22985840	0.41617792
143624.00000000	-0.56270000	-0.10976076	10.01100000	0.23109203	0.41635301
144124.00000000	-0.55770000	-0.11034328	10.01100000	0.23234009	0.41654530
144624.00000000	-0.55270000	-0.11092512	10.01100000	0.23358796	0.41672311
145124.00000000	-0.54780000	-0.11152808	10.01100000	0.23485499	0.41692256
145625.00000000	-0.54270000	-0.11215215	10.01000000	0.23621015	0.41714711
146126.00000000	-0.53770000	-0.11277555	10.01000000	0.23752249	0.41733747
146626.00000000	-0.53270000	-0.11342007	10.01000000	0.23887167	0.41754472
147126.00000000	-0.52780000	-0.11408571	10.01000000	0.24021961	0.41775492
147626.00000000	-0.52270000	-0.11475066	10.01000000	0.24161851	0.41795375
148127.00000000	-0.51770000	-0.11539586	10.01000000	0.24297032	0.41811539
148627.00000000	-0.51270000	-0.11604038	10.01000000	0.24432290	0.41826153
149127.00000000	-0.50760000	-0.11666378	10.01000000	0.24567889	0.41837365
149627.00000000	-0.50270000	-0.11728785	10.01000000	0.24703850	0.41851357
150128.00000000	-0.49770000	-0.11791125	10.01000000	0.24841254	0.41862838
150628.00000000	-0.49270000	-0.11855577	10.01000000	0.24973129	0.41867991
151128.00000000	-0.48760000	-0.11926297	10.01000000	0.25114411	0.41877179
151629.00000000	-0.48270000	-0.11996948	10.01000000	0.25256558	0.41889618
152130.00000000	-0.47770000	-0.12065556	10.01000000	0.25399266	0.41898588
152630.00000000	-0.47270000	-0.12134232	10.01000000	0.25540506	0.41904547
153130.00000000	-0.46760000	-0.12202839	10.01000000	0.25682363	0.41906956
153630.00000000	-0.46270000	-0.12273491	10.01000000	0.25826518	0.41913874
154130.00000000	-0.45770000	-0.12348367	10.01100000	0.25977088	0.41921852
154630.00000000	-0.45270000	-0.12423174	10.01100000	0.26123657	0.41924666
155130.00000000	-0.44760000	-0.12500162	10.01200000	0.26276427	0.41928147
155630.00000000	-0.44270000	-0.12579126	10.01300000	0.26424230	0.41930356
156130.00000000	-0.43770000	-0.12660202	10.01300000	0.26573112	0.41929081
156630.00000000	-0.43260000	-0.12739233	10.01400000	0.26726068	0.41926554
157130.00000000	-0.42760000	-0.12816153	10.01400000	0.26877854	0.41923422
157630.00000000	-0.42270000	-0.12888917	10.01400000	0.27023272	0.41915730
158130.00000000	-0.41770000	-0.12963792	10.01500000	0.27167340	0.41902475
158630.00000000	-0.41270000	-0.13044868	10.01500000	0.27316665	0.41891167
159130.00000000	-0.40760000	-0.13130100	10.01500000	0.27474257	0.41881432
159632.00000000	-0.40260000	-0.13217443	10.01500000	0.27634736	0.41874159
160133.00000000	-0.39770000	-0.13300631	10.01500000	0.27791717	0.41864565
160633.00000000	-0.39260000	-0.13381707	10.01500000	0.27948084	0.41846929
161134.00000000	-0.38760000	-0.13464894	10.01500000	0.28101739	0.41827561
161635.00000000	-0.38260000	-0.13554282	10.01500000	0.28261116	0.41810070
162135.00000000	-0.37770000	-0.13641626	10.01500000	0.28421716	0.41793803
162636.00000000	-0.37260000	-0.13731013	10.01500000	0.28587220	0.41773097
163136.00000000	-0.36760000	-0.13820401	10.01500000	0.28753291	0.41752997
163636.00000000	-0.36260000	-0.13907745	10.01500000	0.28914956	0.41727101
164136.00000000	-0.35770000	-0.13990932	10.01400000	0.29068345	0.41695567
164636.00000000	-0.35260000	-0.14072008	10.01400000	0.29224374	0.41657498
165137.00000000	-0.34760000	-0.14157240	10.01400000	0.29378558	0.41618381
165638.00000000	-0.34260000	-0.14242471	10.01400000	0.29534827	0.41578044
166138.00000000	-0.33750000	-0.14333971	10.01400000	0.29701914	0.41539443
166638.00000000	-0.33260000	-0.14421315	10.01400000	0.29865376	0.41501573
167139.00000000	-0.32760000	-0.14504502	10.01400000	0.30020847	0.41452187
167639.00000000	-0.32260000	-0.14587622	10.01400000	0.30173213	0.41397762
168139.00000000	-0.31750000	-0.14674966	10.01400000	0.30330732	0.41340658
168639.00000000	-0.31260000	-0.14764353	10.01400000	0.30488162	0.41286956
169139.00000000	-0.30760000	-0.14849585	10.01400000	0.30639975	0.41223113
169639.00000000	-0.30260000	-0.14930729	10.01400000	0.30793048	0.41156986
170139.00000000	-0.29750000	-0.15015960	10.01400000	0.30950616	0.41087185
170641.00000000	-0.29260000	-0.15105348	10.01400000	0.31109856	0.41022071
171142.00000000	-0.28760000	-0.15192691	10.01400000	0.31263781	0.40946612
171642.00000000	-0.28250000	-0.15275879	10.01400000	0.31420312	0.40865786
172142.00000000	-0.27750000	-0.15358999	10.01400000	0.31574645	0.40783546
172642.00000000	-0.27260000	-0.15444299	10.01400000	0.31731919	0.40703301
173143.00000000	-0.26760000	-0.15525374	10.01400000	0.31881133	0.40610506
